NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.2388888888889,36.91753029672864,99,0,5723.455555555555,2.085191763689379,5726,5720
s0,148.23333333333332,80.740881838137,218,1,162.0,0.0,162,162
s1,199.17222222222222,110.10892740855182,292,1,193.0,0.0,193,193
s2,229.26111111111112,126.37208569620856,340,1,186.0,0.0,186,186
s3,96.85555555555555,52.848223161786855,143,1,64.56111111111112,0.4962513799464596,65,64
s4,321.98333333333335,175.62116662483103,470,1,218.60555555555555,0.48873103512193494,219,218
s5,166.62777777777777,90.928972925487,244,1,170.0,0.0,170,170
s6,98.83333333333333,53.57782501495682,146,1,153.86111111111111,0.3458305443885758,154,153
s7,129.98888888888888,70.70965586183237,193,1,151.0,0.0,151,151
s8,75.4,40.549229339162544,109,1,64.0,0.0,64,64
s9,125.82222222222222,68.58791240732627,185,1,162.0,0.0,162,162
