NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.40555555555555,37.919168008662,99,0,5719.772222222222,1.9771768750068188,5722,5715
s0,145.91666666666666,82.91306524842082,216,1,162.0,0.0,162,162
s1,197.88333333333333,111.0784144947463,288,1,193.1888888888889,0.5943146275696147,194,192
s2,234.46666666666667,135.1586475220879,348,1,186.0,0.0,186,186
s3,98.51666666666667,55.62957596658653,145,1,64.30555555555556,0.46064233199380555,65,64
s4,320.1611111111111,180.63831769862023,468,1,218.9,0.30000000000000004,219,218
s5,166.6,93.53778796709797,244,1,170.0,0.0,170,170
s6,100.33333333333333,56.53366745184285,146,1,153.9,0.30000000000000004,154,153
s7,127.47222222222223,71.29496090620489,186,1,151.0,0.0,151,151
s8,77.05,43.24571590856653,113,1,64.0,0.0,64,64
s9,124.78888888888889,70.22535066870944,182,1,162.0,0.0,162,162
