NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.52777777777778,19.16084855333789,52,0,5694.122222222222,1.7564343791884345,5696,5692
s0,343.6333333333333,186.84333603910582,500,1,159.83333333333334,0.3726779962499649,160,159
s1,186.25,100.97452236414226,272,1,186.83333333333334,0.3726779962499649,187,186
s2,219.87777777777777,119.32577515894859,322,1,182.0,0.0,182,182
s3,64.38888888888889,34.25498972394612,94,1,64.0,0.0,64,64
s4,209.47222222222223,112.96471575750031,304,1,214.83333333333334,0.3726779962499649,215,214
s5,78.28888888888889,42.358193342137206,115,1,165.0,0.0,165,165
s6,32.50555555555555,16.970725520476666,47,1,153.0,0.0,153,153
s7,47.544444444444444,25.644865681115764,70,1,150.0,0.0,150,150
s8,36.52777777777778,19.16084855333789,53,1,64.0,0.0,64,64
s9,41.766666666666666,21.97526387150385,60,1,157.0,0.0,157,157
