Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,get_cart,1851,0,46,46.08665816667014,42.54085698630661,60.014902031980455,26.727174500270124,10.331873085707645,0.0,44,46,48,48,49,51,51,52,54,60,60
GET,get_catalogue1,992,0,3,3.1905430832628023,1.9815720152109861,9.592363960109651,1643.0,5.537124851983784,0.0,3,3,3,4,4,4,5,6,10,10,10
GET,get_catalogue2,363,0,46,46.82331399693213,42.40205604583025,52.25972807966173,22.0,2.026185807731969,0.0,46,46,47,49,50,51,51,51,52,52,52
GET,get_catalogue3,363,0,3,3.4850334188036274,2.2686340380460024,8.431531023234129,1927.0,2.026185807731969,0.0,3,3,4,4,4,4,5,6,8,8,8
GET,get_category,363,0,2,1.7105954479215764,1.022926066070795,5.231439019553363,11518.0,2.026185807731969,0.0,1,2,2,2,2,2,3,3,5,5,5
GET,get_customer,859,0,44,45.3102346073307,43.370544095523655,52.37421998754144,129.9138533178114,4.794748233723862,0.0,44,44,48,48,48,48,52,52,52,52,52
GET,get_customer_orders,133,0,2,1.70783889987611,0.9284940315410495,3.251889022067189,6368.0,0.7423766182599226,0.0,2,2,2,2,2,2,3,3,3,3,3
GET,get_detail,363,0,2,2.0828702174045004,0.980844022706151,44.12697197403759,10364.0,2.026185807731969,0.0,2,2,2,2,2,2,3,5,44,44,44
GET,get_index,992,0,2,1.8388170145983402,0.9301499230787158,44.005740084685385,8688.0,5.537124851983784,0.0,1,2,2,2,2,2,2,4,44,44,44
GET,get_item,496,0,46,46.33038337018544,42.33072302304208,51.95428302977234,286.0,2.768562425991892,0.0,45,46,47,48,50,50,51,51,52,52,52
GET,get_orders,133,0,46,47.059843886496594,43.26370405033231,55.11523492168635,2.0,0.7423766182599226,0.0,46,46,47,47,50,50,51,55,55,55,55
GET,get_related,363,0,44,45.22895014789674,43.50236395839602,52.662019967101514,760.0,2.026185807731969,0.0,44,44,48,48,48,48,48,52,53,53,53
GET,get_tags,363,0,44,44.81353998452312,43.321170029230416,52.00105893891305,107.0,2.026185807731969,0.0,44,44,44,48,48,48,48,48,52,52,52
GET,login,133,0,48,48.9899232717497,47.26871300954372,56.17253202944994,13.0,0.7423766182599226,0.0,48,48,48,52,52,52,55,56,56,56,56
,Aggregated,7767,0,44,28.006055727451766,0.9284940315410495,60.014902031980455,2622.066306167117,43.35367815056255,0.0,3,44,46,47,48,49,51,52,53,60,60
