NUSER,LOAD,SR,REQ/s_login,RES_TIME_login,CPU_login,MEM_login,REQ/s_get_catalogue1,RES_TIME_get_catalogue1,CPU_get_catalogue1,MEM_get_catalogue1,REQ/s_get_catalogue2,RES_TIME_get_catalogue2,CPU_get_catalogue2,MEM_get_catalogue2,REQ/s_get_catalogue3,RES_TIME_get_catalogue3,CPU_get_catalogue3,MEM_get_catalogue3,REQ/s_get_item,RES_TIME_get_item,CPU_get_item,MEM_get_item,REQ/s_get_related,RES_TIME_get_related,CPU_get_related,MEM_get_related,REQ/s_get_tags,RES_TIME_get_tags,CPU_get_tags,MEM_get_tags,REQ/s_get_cart,RES_TIME_get_cart,CPU_get_cart,MEM_get_cart,REQ/s_add_item_to_cart,RES_TIME_add_item_to_cart,CPU_add_item_to_cart,MEM_add_item_to_cart,REQ/s_get_orders,RES_TIME_get_orders,CPU_get_orders,MEM_get_orders,REQ/s_get_customer,RES_TIME_get_customer,CPU_get_customer,MEM_get_customer,REQ/s_get_card,RES_TIME_get_card,CPU_get_card,MEM_get_card,REQ/s_get_address,RES_TIME_get_address,CPU_get_address,MEM_get_address,CPU_carts-db,MEM_carts-db,CPU_catalogue-db,MEM_catalogue-db,CPU_front-end,MEM_front-end,CPU_orders-db,MEM_orders-db,CPU_payment,MEM_payment,CPU_queue-master,MEM_queue-master,CPU_rabbitmq,MEM_rabbitmq,CPU_session-db,MEM_session-db,CPU_shipping,MEM_shipping,CPU_user-db,MEM_user-db
1,normal,1,0.0,0.0,1.45,4.45,1.323367961369896,4.025296194891256,2.216666666666667,4.216666666666667,0.661683980684948,46.721909525404506,2.216666666666667,4.216666666666667,0.661683980684948,4.466109542363483,2.216666666666667,4.216666666666667,0.661683980684948,46.89567349152824,2.216666666666667,4.216666666666667,0.661683980684948,48.1476679915123,2.216666666666667,4.216666666666667,0.661683980684948,45.585259516941335,2.216666666666667,4.216666666666667,2.646735922739792,53.231864485174015,31.783333333333335,307.8,0.0,0.0,31.783333333333335,307.8,0.0,0.0,2.0,310.0,1.323367961369896,47.34769602119911,1.45,4.45,0.0,0.0,1.45,4.45,0.0,0.0,1.45,4.45,3.0,32.983333333333334,2.216666666666667,407.43333333333334,16.783333333333335,78.55,3.0,31.0,1.0,3.0,1.55,272.0,13.316666666666666,96.0,2.45,2.0,1.8666666666666667,293.0,4.766666666666667,32.0
1,normal,1,0.0,0.0,1.6444444444444444,5.0,1.3434328236570896,3.8206385500169895,2.2888888888888888,5.0,0.6717164118285448,47.327464891642045,2.2888888888888888,5.0,0.6717164118285448,4.106036458354841,2.2888888888888888,5.0,0.6717164118285448,46.79098948331557,2.2888888888888888,5.0,0.6717164118285448,47.564234758317525,2.2888888888888888,5.0,0.6717164118285448,45.38969417499175,2.2888888888888888,5.0,2.686865647314179,48.07158939583,6.216666666666667,311.3388888888889,0.0,0.0,6.216666666666667,311.3388888888889,0.0,0.0,1.6833333333333333,310.0,1.3434328236570896,47.14034418749028,1.6444444444444444,5.0,0.0,0.0,1.6444444444444444,5.0,0.0,0.0,1.6444444444444444,5.0,3.327777777777778,34.0,2.2888888888888888,410.0,13.855555555555556,90.0,3.0,31.0,1.0,3.0,1.3166666666666667,272.0,11.988888888888889,96.0,2.6333333333333333,2.0,2.0,293.0,4.683333333333334,32.0
1,normal,1,0.0,0.0,1.6,5.0,1.3430384452046549,3.781921874997352,2.2,5.0,0.6715192226023274,47.02693545002603,2.2,5.0,0.6715192226023274,4.250660433353914,2.2,5.0,0.6715192226023274,47.14595932500743,2.2,5.0,0.6715192226023274,47.40162290000095,2.2,5.0,0.6715192226023274,45.2479793999828,2.2,5.0,2.6860768904093097,48.1727405854239,10.166666666666666,310.27777777777777,0.0,0.0,10.166666666666666,310.27777777777777,0.0,0.0,2.0,310.0,1.3430384452046549,47.119266654164,1.6,5.0,0.0,0.0,1.6,5.0,0.0,0.0,1.6,5.0,3.0,34.0,2.5166666666666666,410.0,13.983333333333333,78.83333333333333,3.0,31.0,1.0,3.0,1.0,272.0,12.0,96.0,2.6,2.0,1.6777777777777778,293.0,4.916666666666667,32.0
1,normal,1,0.0,0.0,1.5,5.0,1.3409746492354109,3.816637920831075,2.316666666666667,5.0,0.6704873246177053,46.89412707501409,2.316666666666667,5.0,0.6704873246177053,4.172994699990795,2.316666666666667,5.0,0.6704873246177053,46.67552732499493,2.316666666666667,5.0,0.6704873246177053,47.92133755000047,2.316666666666667,5.0,0.6704873246177053,45.59072742501561,2.316666666666667,5.0,2.6819492984708213,48.39148794167348,8.766666666666667,307.31666666666666,0.0,0.0,8.766666666666667,307.31666666666666,0.0,0.0,1.6833333333333333,310.0,1.3409746492354109,47.568715716664656,1.5,5.0,0.0,0.0,1.5,5.0,0.0,0.0,1.5,5.0,3.0,34.0,2.316666666666667,410.0,14.3,82.46666666666667,3.0,31.0,1.0,4.0,1.5,272.0,13.316666666666666,96.0,2.183333333333333,2.0,2.0,293.0,4.816666666666666,32.0
1,normal,1,0.0,0.0,1.55,5.0,1.3430554484447794,3.753628091652672,2.4166666666666665,5.0,0.6715277242223897,46.83440157497595,2.4166666666666665,5.0,0.6715277242223897,4.199977041677509,2.4166666666666665,5.0,0.6715277242223897,46.616127908324266,2.4166666666666665,5.0,0.6715277242223897,47.6803540833392,2.4166666666666665,5.0,0.6715277242223897,45.00287758333646,2.4166666666666665,5.0,2.686110896889559,48.40037432290672,7.816666666666666,308.78333333333336,0.0,0.0,7.816666666666666,308.78333333333336,0.0,0.0,1.6833333333333333,310.0,1.3430554484447794,46.72341706667377,1.55,5.0,0.0,0.0,1.55,5.0,0.0,0.0,1.55,5.0,3.0,34.0,2.4166666666666665,410.0,13.983333333333333,81.18333333333334,3.0,31.0,1.0,4.633333333333334,1.1333333333333333,272.0,12.45,96.0,2.55,2.0,2.0,293.0,4.866666666666666,32.0
1,normal,5,0.0,0.0,1.4555555555555555,8.0,1.3414634032580863,3.881336779583459,2.227777777777778,7.0,0.6707317016290432,46.759443974709335,2.227777777777778,7.0,0.6707317016290432,4.228519257352066,2.227777777777778,7.0,0.6707317016290432,46.74250231643479,2.227777777777778,7.0,0.6707317016290432,48.03854487472563,2.227777777777778,7.0,0.6707317016290432,45.80024226670503,2.227777777777778,7.0,2.6829268065161727,48.28995007322495,3.227777777777778,326.0,0.0,0.0,3.227777777777778,326.0,0.0,0.0,1.3666666666666667,331.0,1.3414634032580863,47.45817683306086,1.4555555555555555,8.0,0.0,0.0,1.4555555555555555,8.0,0.0,0.0,1.4555555555555555,8.0,4.544444444444444,98.0,2.227777777777778,447.0,14.722222222222221,102.38333333333334,3.0,38.0,1.0,4.0,1.0,269.0,11.683333333333334,96.0,2.4555555555555557,4.0,1.0,293.0,4.455555555555556,40.0
1,normal,5,0.0,0.0,1.6555555555555554,7.0,1.342087494346628,3.91358439137548,2.311111111111111,7.0,0.671043747173314,47.13989730868585,2.311111111111111,7.0,0.671043747173314,4.230155890763854,2.311111111111111,7.0,0.671043747173314,46.88685969170668,2.311111111111111,7.0,0.671043747173314,48.07928450863983,2.311111111111111,7.0,0.671043747173314,45.82599115019548,2.311111111111111,7.0,2.684174988693256,47.91038577707999,3.311111111111111,326.0,0.0,0.0,3.311111111111111,326.0,0.0,0.0,1.9833333333333334,331.0,1.342087494346628,47.387906508447486,1.6555555555555554,7.0,0.0,0.0,1.6555555555555554,7.0,0.0,0.0,1.6555555555555554,7.0,4.311111111111111,98.0,2.311111111111111,447.0,15.033333333333333,94.21111111111111,3.0,38.0,1.0,4.0,1.0,268.0,11.683333333333334,96.0,2.6555555555555554,4.0,1.0,293.0,4.972222222222222,40.0
1,normal,5,0.0,0.0,1.6055555555555556,7.0,1.3418799355088504,3.9774490798057136,2.2111111111111112,7.0,0.6709399677544252,46.9698060163258,2.2111111111111112,7.0,0.6709399677544252,4.173796600540906,2.2111111111111112,7.0,0.6709399677544252,46.62385418305348,2.2111111111111112,7.0,0.6709399677544252,48.22327730071265,2.2111111111111112,7.0,0.6709399677544252,45.57211514256778,2.2111111111111112,7.0,2.683759871017701,48.00903685384886,3.1333333333333333,326.0,0.0,0.0,3.1333333333333333,326.0,0.0,0.0,1.3944444444444444,331.0,1.3418799355088504,47.70824017159612,1.6055555555555556,7.0,0.0,0.0,1.6055555555555556,7.0,0.0,0.0,1.6055555555555556,7.0,4.527777777777778,98.0,2.5277777777777777,447.0,14.983333333333333,87.27777777777777,3.0,38.0,1.0,4.0,1.0777777777777777,268.0,11.922222222222222,96.0,2.6055555555555556,4.0,1.0,293.0,4.605555555555555,40.0
1,normal,5,0.0,0.0,1.5055555555555555,7.4944444444444445,1.3416422062553013,3.9574738417286426,2.327777777777778,7.0,0.6708211031276506,46.673700674485495,2.327777777777778,7.0,0.6708211031276506,4.326695424000111,2.327777777777778,7.0,0.6708211031276506,46.62620761700964,2.327777777777778,7.0,0.6708211031276506,48.18839360814309,2.327777777777778,7.0,0.6708211031276506,45.690735724929255,2.327777777777778,7.0,2.6832844125106026,48.00221027117004,3.327777777777778,326.0,0.0,0.0,3.327777777777778,326.0,0.0,0.0,1.4944444444444445,331.0,1.3416422062553013,47.50993740417471,1.5055555555555555,7.4944444444444445,0.0,0.0,1.5055555555555555,7.4944444444444445,0.0,0.0,1.5055555555555555,7.4944444444444445,4.3277777777777775,98.0,2.327777777777778,447.0,14.594444444444445,90.68888888888888,3.0,38.0,1.0,4.0,1.0,269.0,12.0,96.0,2.5055555555555555,4.0,1.0,293.0,4.5055555555555555,40.0
1,normal,5,0.0,0.0,1.5555555555555556,7.0,1.342613991157828,3.904289387113143,2.4277777777777776,7.0,0.6713069955789139,46.96444248305246,2.4277777777777776,7.0,0.6713069955789139,4.31335037513539,2.4277777777777776,7.0,0.6713069955789139,46.78180306606615,2.4277777777777776,7.0,0.6713069955789139,48.040094474345096,2.4277777777777776,7.0,0.6713069955789139,45.79994297588807,2.4277777777777776,7.0,2.685227982315656,48.090900197955,3.4277777777777776,326.0,0.0,0.0,3.4277777777777776,326.0,0.0,0.0,1.6833333333333333,331.0,1.342613991157828,47.33998066252146,1.5555555555555556,7.0,0.0,0.0,1.5555555555555556,7.0,0.0,0.0,1.5555555555555556,7.0,4.427777777777778,98.0,2.4277777777777776,447.0,14.405555555555555,94.11111111111111,3.0,38.0,1.0,3.683333333333333,1.0,269.0,11.683333333333334,96.0,2.5555555555555554,4.0,1.0,293.0,4.555555555555555,40.0
