Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,get_cart,1851,0,45,45.78535098680054,42.580512003041804,53.55000801500864,74.67639113992436,10.34130260371827,0.0,44,45,47,48,49,50,52,52,52,54,54
GET,get_catalogue1,992,0,3,3.1341843782537318,1.6935120220296085,9.45340099860914,1643.0,5.5421783808149785,0.0,3,3,3,3,4,4,5,6,9,9,9
GET,get_catalogue2,363,0,46,46.6048773304372,42.26050901343115,54.684522008756176,22.0,2.0280350324958034,0.0,46,46,47,47,50,50,51,51,55,55,55
GET,get_catalogue3,363,0,3,3.4451603353249305,2.1469400089699775,8.15419599530287,1927.0,2.0280350324958034,0.0,3,3,4,4,4,4,6,8,8,8,8
GET,get_category,363,0,2,2.0619856311359825,0.981249992037192,43.94858700106852,11518.0,2.0280350324958034,0.0,1,2,2,2,2,2,3,9,44,44,44
GET,get_customer,859,0,44,45.05294298306455,43.16024499712512,52.492198010440916,129.9138533178114,4.799124222903293,0.0,44,44,48,48,48,48,49,52,52,52,52
GET,get_customer_orders,133,0,2,1.6467503083369142,1.0334969847463071,2.8090300038456917,6368.0,0.7430541579116856,0.0,1,2,2,2,2,2,2,2,3,3,3
GET,get_detail,363,0,2,2.207904030006384,0.9939320152625442,44.164795021060854,10364.0,2.0280350324958034,0.0,2,2,2,2,2,2,3,44,44,44,44
GET,get_index,992,0,2,1.7778058946796884,0.77129399869591,43.990002013742924,8688.0,5.5421783808149785,0.0,2,2,2,2,2,2,2,3,44,44,44
GET,get_item,496,0,46,46.09214066447514,42.233309999573976,52.03862098278478,286.0,2.7710891904074892,0.0,44,46,47,47,50,50,50,51,52,52,52
GET,get_orders,133,0,46,46.94127337613206,42.989472014596686,50.87753999396227,2.0,0.7430541579116856,0.0,46,46,47,47,50,51,51,51,51,51,51
GET,get_related,363,0,44,45.27984545489173,43.31156000262126,52.167596004437655,760.0,2.0280350324958034,0.0,44,44,48,48,48,48,52,52,52,52,52
GET,get_tags,363,0,44,44.900304240257334,43.2046799978707,52.39424301544204,107.0,2.0280350324958034,0.0,44,44,44,48,48,48,50,52,52,52,52
GET,login,133,0,48,49.016763578708236,47.34426300274208,55.7485299941618,13.0,0.7430541579116856,0.0,48,48,49,52,52,52,52,56,56,56,56
,Aggregated,7767,0,44,27.88960003661103,0.77129399869591,55.7485299941618,2633.493369383288,43.39324544736889,0.0,3,44,46,46,48,49,51,52,52,56,56
