NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.75,22.69284640096473,50,0,5711.833333333333,2.140872096444188,5715,5710
s0,342.99444444444447,227.86927288401864,500,1,161.83333333333334,0.9574271077563381,163,160
s1,186.38333333333333,123.92655867264469,271,1,189.0,0.0,189,189
s2,218.13888888888889,144.71757030271408,323,1,185.0,0.0,185,185
s3,62.84444444444444,40.94940268486115,93,1,64.30555555555556,0.46064233199380555,65,64
s4,206.74444444444444,137.62013427556556,302,1,217.0,0.0,217,217
s5,76.85555555555555,50.33180154647338,112,1,168.0,0.0,168,168
s6,34.138888888888886,21.624513838822644,49,1,153.0,0.0,153,153
s7,47.083333333333336,30.985099465531636,71,1,151.0,0.0,151,151
s8,36.05555555555556,22.901897597802826,52,1,64.0,0.0,64,64
s9,41.03333333333333,26.249211628372976,60,1,161.0,0.0,161,161
