NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.333333333333336,19.98471638249812,52,0,1719.138888888889,4.485487572765317,1726,1713
s0,325.55555555555554,195.57599325020044,501,1,148.25,0.7949493345141213,149,147
s1,174.33333333333334,105.41030942622898,271,1,166.0,0.0,166,166
s2,208.08333333333334,127.51957910672209,325,1,167.0,0.0,167,167
s3,61.583333333333336,36.885238691559714,95,1,64.0,0.0,64,64
s4,193.72222222222223,117.5472980716725,303,1,179.0,0.0,179,179
s5,72.05555555555556,42.98445742645722,112,1,153.0,0.0,153,153
s6,31.75,19.04727306233391,50,1,141.0,0.0,141,141
s7,44.416666666666664,27.136870162607597,70,1,143.0,0.0,143,143
s8,34.111111111111114,19.829520330638612,53,1,63.47222222222222,0.4992277987669842,64,63
s9,39.111111111111114,24.044839799583908,62,1,149.0,0.0,149,149
