NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,61.2,41.13641263460445,98,0,4904.133333333333,7.352550577860719,4914,4895
s0,141.05,100.01195900713297,232,1,156.86666666666667,0.339934634239519,157,156
s1,188.84444444444443,135.0464455997854,308,1,181.5611111111111,0.4962513799464596,182,181
s2,220.05,155.61452642132525,362,1,176.25555555555556,0.43617303169756716,177,176
s3,91.57777777777778,63.46109530479246,149,1,64.0,0.0,64,64
s4,305.1333333333333,218.76713647163737,500,1,207.25555555555556,0.43617303169756716,208,207
s5,156.76111111111112,111.47906449637823,256,1,163.0,0.0,163,163
s6,94.63888888888889,66.71629518498368,155,1,151.30555555555554,0.4606423319938055,152,151
s7,122.12777777777778,86.27733258095056,201,1,150.0,0.0,150,150
s8,69.90555555555555,49.01209569781075,114,1,64.0,0.0,64,64
s9,118.50555555555556,83.69956174199761,196,1,156.30555555555554,0.4606423319938055,157,156
