NUSER,LOAD,SR,REQ/s_addToCart,RES_TIME_addToCart,CPU_addToCart,MEM_addToCart,REQ/s_buy,RES_TIME_buy,CPU_buy,MEM_buy,REQ/s_category,RES_TIME_category,CPU_category,MEM_category,REQ/s_home,RES_TIME_home,CPU_home,MEM_home,REQ/s_login,RES_TIME_login,CPU_login,MEM_login,REQ/s_login_page,RES_TIME_login_page,CPU_login_page,MEM_login_page,REQ/s_logout,RES_TIME_logout,CPU_logout,MEM_logout,REQ/s_profile,RES_TIME_profile,CPU_profile,MEM_profile,REQ/s_view_product,RES_TIME_view_product,CPU_view_product,MEM_view_product,CPU_teastore-auth,MEM_teastore-auth,CPU_teastore-db,MEM_teastore-db,CPU_teastore-image,MEM_teastore-image,CPU_teastore-persistence,MEM_teastore-persistence,CPU_teastore-recommender,MEM_teastore-recommender,CPU_teastore-registry,MEM_teastore-registry
1,normal,10,0.8891512980779249,13.865668666481302,44.34444444444444,1775.0,0.0,0.0,44.34444444444444,1775.0,4.445756490389625,7.104513879289555,44.34444444444444,1775.0,5.334907788467549,3.821397617381687,44.34444444444444,1775.0,0.8891512980779249,7.146302955534453,44.34444444444444,1775.0,0.8891512980779249,3.87158279283208,44.34444444444444,1775.0,0.8891512980779249,6.465098779808156,44.34444444444444,1775.0,0.8891512980779249,5.614123282915291,44.34444444444444,1775.0,1.7783025961558498,11.178187868122594,44.34444444444444,1775.0,11.627777777777778,824.0,2.388888888888889,110.0,17.744444444444444,961.0,19.97222222222222,687.0,10.927777777777775,767.0,3.0,330.0
1,normal,10,0.8894240765616133,13.823305622476106,44.144444444444446,1562.0,0.0,0.0,44.144444444444446,1562.0,4.447120382808066,7.048705899696241,44.144444444444446,1562.0,5.336544459369679,3.851772623696873,44.144444444444446,1562.0,0.8894240765616133,7.086043817275965,44.144444444444446,1562.0,0.8894240765616133,3.8477447167267353,44.144444444444446,1562.0,0.8894240765616133,6.361060994003648,44.144444444444446,1562.0,0.8894240765616133,5.502979622373311,44.144444444444446,1562.0,2.66827222968484,11.146338713196482,44.144444444444446,1562.0,12.194444444444445,908.5611111111112,2.438888888888889,109.0,17.266666666666666,970.0,19.877777777777776,717.6833333333333,9.438888888888888,811.0,3.0,405.0
1,normal,10,0.8896815664554271,13.981698610623654,44.86111111111112,1562.0,0.0,0.0,44.86111111111112,1562.0,4.448407832277136,7.030740945743479,44.86111111111112,1562.0,5.338089398732563,3.812059139257733,44.86111111111112,1562.0,0.8896815664554271,7.115282604482564,44.86111111111112,1562.0,0.8896815664554271,3.824926716196439,44.86111111111112,1562.0,0.8896815664554271,6.424737730229701,44.86111111111112,1562.0,0.8896815664554271,5.549164414870752,44.86111111111112,1562.0,2.6690446993662813,11.092818912023002,44.86111111111112,1562.0,11.938888888888888,906.9944444444444,2.338888888888889,109.0,17.2,970.0,20.044444444444444,717.0,9.511111111111113,811.0,3.0,404.0
1,normal,10,0.8892870278254154,13.938749616728794,44.80555555555556,1775.0,0.0,0.0,44.80555555555556,1775.0,4.446435139127077,7.107038606306371,44.80555555555556,1775.0,5.335722166952492,3.804171858483838,44.80555555555556,1775.0,0.8892870278254154,7.046784031199022,44.80555555555556,1775.0,0.8892870278254154,3.812498785610276,44.80555555555556,1775.0,0.8892870278254154,6.446875194839931,44.80555555555556,1775.0,0.8892870278254154,5.526894578763647,44.80555555555556,1775.0,1.7785740556508307,11.215778635415752,44.80555555555556,1775.0,12.322222222222225,824.0,2.172222222222222,110.0,17.27777777777778,961.0,19.855555555555554,687.0,9.805555555555555,767.0,3.0,330.0
1,normal,10,0.8888963506996063,13.84039153459331,44.05,1775.0,0.0,0.0,44.05,1775.0,4.444481753498032,7.088806657812488,44.05,1775.0,5.333378104197638,3.832160014535552,44.05,1775.0,0.8888963506996063,7.158381578195093,44.05,1775.0,0.8888963506996063,3.884094528081086,44.05,1775.0,0.8888963506996063,6.442010396044136,44.05,1775.0,0.8888963506996063,5.555198572352001,44.05,1775.0,1.7777927013992123,11.321422924495735,44.05,1775.0,11.766666666666667,824.0,2.272222222222222,110.0,17.333333333333332,961.0,20.05555555555556,687.0,9.794444444444444,767.0,3.0,330.0
1,stress_cart,1,2.511930131236461,15.5462212355557,74.11666666666666,983.8944444444444,0.0,0.0,74.11666666666666,983.8944444444444,4.186550218727435,7.370505525333404,74.11666666666666,983.8944444444444,4.186550218727435,3.984719341325217,74.11666666666666,983.8944444444444,0.837310043745487,7.923732426653866,74.11666666666666,983.8944444444444,0.837310043745487,3.893224506659864,74.11666666666666,983.8944444444444,0.837310043745487,6.9924582733377365,74.11666666666666,983.8944444444444,0.837310043745487,5.785913493341468,74.11666666666666,983.8944444444444,2.511930131236461,11.864285426665145,74.11666666666666,983.8944444444444,28.738888888888887,629.95,2.3722222222222222,109.0,27.67222222222222,718.0222222222222,34.8,600.5277777777778,23.08333333333333,619.2277777777778,5.561111111111111,294.2111111111111
1,stress_cart,1,2.5187586679393075,15.259965797692226,67.26666666666667,872.05,0.0,0.0,67.26666666666667,872.05,4.19793111323218,7.292801608098671,67.26666666666667,872.05,4.19793111323218,3.9248778397450224,67.26666666666667,872.05,0.8395862226464359,7.882952640453975,67.26666666666667,872.05,0.8395862226464359,3.9894021401414648,67.26666666666667,872.05,0.8395862226464359,6.826325099585422,67.26666666666667,872.05,0.8395862226464359,5.673659307261308,67.26666666666667,872.05,5.037517335878615,11.52238353108664,67.26666666666667,872.05,28.18888888888889,754.4222222222222,2.438888888888889,109.0,26.244444444444444,928.7555555555556,34.36666666666667,659.5611111111111,21.683333333333334,649.2666666666667,7.1,363.6333333333333
1,stress_cart,1,2.500097048662924,16.098318558978804,81.27222222222223,864.1333333333333,0.0,0.0,81.27222222222223,864.1333333333333,4.166828414438206,7.543191210923079,81.27222222222223,864.1333333333333,4.166828414438206,4.064857044129089,81.27222222222223,864.1333333333333,0.8333656828876412,8.076223369274482,81.27222222222223,864.1333333333333,0.8333656828876412,3.962917684170343,81.27222222222223,864.1333333333333,0.8333656828876412,7.283507060785403,81.27222222222223,864.1333333333333,0.8333656828876412,5.964462416720789,81.27222222222223,864.1333333333333,5.000194097325847,12.12132100883264,81.27222222222223,864.1333333333333,28.67222222222222,721.6944444444445,2.338888888888889,109.0,33.17777777777778,900.6222222222223,42.55555555555556,657.5111111111111,24.905555555555555,633.0611111111111,7.222222222222222,350.6611111111111
1,stress_cart,1,2.521559656174129,15.085950553336463,65.44444444444444,981.1888888888888,0.0,0.0,65.44444444444444,981.1888888888888,4.202599426956882,7.257821793327821,65.44444444444444,981.1888888888888,4.202599426956882,3.873551925332625,65.44444444444444,981.1888888888888,0.8405198853913763,7.683083953321936,65.44444444444444,981.1888888888888,0.8405198853913763,3.878672386657248,65.44444444444444,981.1888888888888,0.8405198853913763,6.648183466675921,65.44444444444444,981.1888888888888,0.8405198853913763,5.726501493333369,65.44444444444444,981.1888888888888,2.521559656174129,11.5779905644432,65.44444444444444,981.1888888888888,24.794444444444444,653.0666666666667,2.466666666666667,109.0,23.45,724.5777777777778,30.53333333333333,601.0,19.65,628.4666666666667,5.4,295.5722222222222
1,stress_cart,1,2.510492146891014,14.860846548900655,63.327777777777776,978.3388888888888,0.0,0.0,63.327777777777776,978.3388888888888,4.195311321026762,7.186777445468806,63.327777777777776,978.3388888888888,4.195311321026762,3.872148070482058,63.327777777777776,978.3388888888888,0.8424095870678736,7.512415370850953,63.327777777777776,978.3388888888888,0.8424095870678736,3.843880231790945,63.327777777777776,978.3388888888888,0.8368307156303381,6.681141773345492,63.327777777777776,978.3388888888888,0.8424095870678736,5.686728728469702,63.327777777777776,978.3388888888888,2.51607101832855,11.527791665187976,63.327777777777776,978.3388888888888,16.855555555555554,656.1222222222223,2.561111111111111,109.0,22.78333333333333,730.0,35.12222222222222,601.0833333333334,23.17222222222222,645.1,5.9,299.43888888888887
1,stress_cart,5,2.53637120848176,14.190633463489291,56.66111111111111,1605.0,0.0,0.0,56.66111111111111,1605.0,4.227285347469599,7.08212781189062,56.66111111111111,1605.0,4.227285347469599,3.839439001208632,56.66111111111111,1605.0,0.8454570694939199,7.109389655448732,56.66111111111111,1605.0,0.8454570694939199,3.884377284780174,56.66111111111111,1605.0,0.8454570694939199,6.465114079273556,56.66111111111111,1605.0,0.8454570694939199,5.506808953431037,56.66111111111111,1605.0,2.53637120848176,11.2606573313423,56.66111111111111,1605.0,13.855555555555556,820.0,2.2555555555555555,110.0,20.822222222222223,809.0,28.18888888888889,672.0,11.2,772.0,3.0,329.0
1,stress_cart,5,2.540180624166868,14.094676207709918,56.355555555555554,1079.0,0.0,0.0,56.355555555555554,1079.0,4.233634373611446,7.039085682365883,56.355555555555554,1079.0,4.233634373611446,3.82249149690854,56.355555555555554,1079.0,0.8467268747222892,7.0612426554831975,56.355555555555554,1079.0,0.8467268747222892,3.861058768407682,56.355555555555554,1079.0,0.8467268747222892,6.432479993742428,56.355555555555554,1079.0,0.8467268747222892,5.495374555956258,56.355555555555554,1079.0,5.080361248333736,10.976951305794188,56.355555555555554,1079.0,13.422222222222222,870.4444444444445,2.205555555555556,109.0,20.844444444444445,942.4444444444443,28.105555555555554,688.0,11.094444444444443,801.0,3.0,404.0
1,stress_cart,5,2.539150863892884,14.086564868233973,57.67777777777778,1079.0,0.0,0.0,57.67777777777778,1079.0,4.23191810648814,7.005564004895184,57.67777777777778,1079.0,4.23191810648814,3.8359199785889553,57.67777777777778,1079.0,0.846383621297628,7.078403768816575,57.67777777777778,1079.0,0.846383621297628,3.882665357021276,57.67777777777778,1079.0,0.846383621297628,6.433512026074786,57.67777777777778,1079.0,0.846383621297628,5.512875217222763,57.67777777777778,1079.0,5.078301727785768,11.07044377604887,57.67777777777778,1079.0,16.81111111111111,869.4,2.1166666666666667,109.0,23.91111111111111,944.2166666666668,28.772222222222226,687.7166666666667,11.15,800.0,3.0,404.0
1,stress_cart,5,2.535954431624619,14.200358238455014,57.31111111111111,1605.0,0.0,0.0,57.31111111111111,1605.0,4.226590719374365,7.1084465312275,57.31111111111111,1605.0,4.226590719374365,3.811443819886456,57.31111111111111,1605.0,0.8453181438748729,7.112262145957651,57.31111111111111,1605.0,0.8453181438748729,3.8111512117964415,57.31111111111111,1605.0,0.8453181438748729,6.557443271633368,57.31111111111111,1605.0,0.8453181438748729,5.538550509890235,57.31111111111111,1605.0,2.535954431624619,11.26300417440518,57.31111111111111,1605.0,13.727777777777778,820.0,2.355555555555556,110.0,23.22222222222222,809.0,28.038888888888888,672.0,11.977777777777778,766.2611111111111,3.0,329.0
1,stress_cart,5,2.537777009394361,14.207587026469652,57.17777777777778,1605.0,0.0,0.0,57.17777777777778,1605.0,4.229628348990603,7.017361235824901,57.17777777777778,1605.0,4.229628348990603,3.8261431284381433,57.17777777777778,1605.0,0.8459256697981206,7.071980642360467,57.17777777777778,1605.0,0.8459256697981206,3.820133006590687,57.17777777777778,1605.0,0.8459256697981206,6.412124788285108,57.17777777777778,1605.0,0.8459256697981206,5.511805582934195,57.17777777777778,1605.0,2.537777009394361,11.262749543137389,57.17777777777778,1605.0,13.233333333333333,820.0944444444444,2.138888888888889,110.0,20.288888888888888,809.0,28.916666666666668,673.7666666666667,11.5,764.0,3.0,329.0
1,stress_cart,10,2.5367452001143227,14.209763772621065,56.91111111111111,1775.0,0.0,0.0,56.91111111111111,1775.0,4.227908666857204,7.11713586219807,56.91111111111111,1775.0,4.227908666857204,3.836720709838143,56.91111111111111,1775.0,0.8455817333714409,7.090372324359159,56.91111111111111,1775.0,0.8455817333714409,3.8475690527883857,56.91111111111111,1775.0,0.8455817333714409,6.511151245114816,56.91111111111111,1775.0,0.8455817333714409,5.5030540132680015,56.91111111111111,1775.0,2.5367452001143227,11.109519485825215,56.91111111111111,1775.0,13.172222222222222,824.0,2.361111111111111,110.0,20.45,961.0,27.66111111111111,687.0,11.2,767.0,3.0,330.0
1,stress_cart,10,2.539612324394747,14.08539832628509,57.355555555555554,1562.0,0.0,0.0,57.355555555555554,1562.0,4.232687207324579,7.033560324047032,57.355555555555554,1562.0,4.232687207324579,3.796483166569794,57.355555555555554,1562.0,0.8465374414649157,7.0234705377539735,57.355555555555554,1562.0,0.8465374414649157,3.8324999218245366,57.355555555555554,1562.0,0.8465374414649157,6.440820734460671,57.355555555555554,1562.0,0.8465374414649157,5.4564463109200485,57.355555555555554,1562.0,5.079224648789494,11.070096514347856,57.355555555555554,1562.0,12.905555555555557,911.6611111111112,2.3222222222222224,109.0,20.466666666666665,972.6611111111112,28.133333333333333,718.0222222222222,10.661111111111111,811.0,3.0,405.0
1,stress_cart,10,2.539471629862602,14.167387525556933,56.227777777777774,1562.0,0.0,0.0,56.227777777777774,1562.0,4.23245271643767,7.04596413664492,56.227777777777774,1562.0,4.23245271643767,3.829552204635716,56.227777777777774,1562.0,0.846490543287534,7.083794972682002,56.227777777777774,1562.0,0.846490543287534,3.864820550091022,56.227777777777774,1562.0,0.846490543287534,6.375896027338666,56.227777777777774,1562.0,0.846490543287534,5.477862184927398,56.227777777777774,1562.0,5.078943259725204,10.999957960641613,56.227777777777774,1562.0,13.133333333333333,909.0,2.5388888888888888,109.0,20.43888888888889,970.0,28.31111111111111,718.0,10.761111111111113,811.0,3.0,405.0
1,stress_cart,10,2.5380430499197297,14.18929566673176,56.20555555555556,1775.0,0.0,0.0,56.20555555555556,1775.0,4.230071749866217,7.089729515206537,56.20555555555556,1775.0,4.230071749866217,3.824826248956918,56.20555555555556,1775.0,0.8460143499732433,7.0974716753525415,56.20555555555556,1775.0,0.8460143499732433,3.807300417059539,56.20555555555556,1775.0,0.8460143499732433,6.440982933962619,56.20555555555556,1775.0,0.8460143499732433,5.532362689059814,56.20555555555556,1775.0,2.5380430499197297,11.12462098021641,56.20555555555556,1775.0,13.416666666666666,824.0,2.4611111111111112,110.0,20.405555555555555,961.0,27.88888888888889,687.0,10.983333333333333,767.0,3.0,330.0
1,stress_cart,10,2.537116110707371,14.22555491831742,55.93888888888889,1775.0,0.0,0.0,55.93888888888889,1775.0,4.228526851178952,7.040872475705172,55.93888888888889,1775.0,4.228526851178952,3.85449544385165,55.93888888888889,1775.0,0.8457053702357904,7.264190642804984,55.93888888888889,1775.0,0.8457053702357904,3.851487212099323,55.93888888888889,1775.0,0.8457053702357904,6.484821794733069,55.93888888888889,1775.0,0.8457053702357904,5.535467072842575,55.93888888888889,1775.0,2.537116110707371,11.072425185513856,55.93888888888889,1775.0,13.172222222222222,824.0,2.561111111111111,110.0,20.08888888888889,961.0,27.994444444444444,687.0,10.816666666666666,767.0,3.0,330.0
1,stress_shop,1,0.9008403674872664,14.285229701862653,50.69444444444444,977.8111111111112,0.9008403674872664,8.32884498138087,50.69444444444444,977.8111111111112,3.603361469949066,7.253040770183079,50.69444444444444,977.8111111111112,3.603361469949066,3.960136114898028,50.69444444444444,977.8111111111112,0.9008403674872664,7.51832227329117,50.69444444444444,977.8111111111112,0.9008403674872664,3.973201670816808,50.69444444444444,977.8111111111112,0.9008403674872664,6.671228540357254,50.69444444444444,977.8111111111112,0.9008403674872664,5.632762590054955,50.69444444444444,977.8111111111112,0.9008403674872664,11.654566701864772,50.69444444444444,977.8111111111112,14.95,659.0166666666667,1.6722222222222225,109.0,17.17222222222222,733.7277777777778,21.06111111111111,602.6722222222222,13.927777777777775,659.1,9.055555555555555,316.3
1,stress_shop,1,0.902874573622323,14.616068881832971,44.16111111111111,888.0,0.902874573622323,5.303715515946131,44.16111111111111,888.0,3.611498294489292,7.247030962536419,44.16111111111111,888.0,3.611498294489292,3.977993038952602,44.16111111111111,888.0,0.902874573622323,7.519505161597532,44.16111111111111,888.0,0.902874573622323,3.950782622042928,44.16111111111111,888.0,0.902874573622323,6.789565857435484,44.16111111111111,888.0,0.902874573622323,5.587589317102633,44.16111111111111,888.0,1.805749147244646,11.508523903950552,44.16111111111111,888.0,15.227777777777778,781.3222222222222,1.6611111111111112,109.0,19.16111111111111,930.3444444444444,25.377777777777776,659.6222222222223,13.238888888888887,679.2222222222222,5.605555555555555,366.9555555555556
1,stress_shop,1,0.900105058495997,14.575029603315528,55.73888888888889,884.8166666666667,0.900105058495997,8.345627746189024,55.73888888888889,884.8166666666667,3.600420233983988,7.302631432970014,55.73888888888889,884.8166666666667,3.600420233983988,3.962025043908188,55.73888888888889,884.8166666666667,0.900105058495997,7.663430323027456,55.73888888888889,884.8166666666667,0.900105058495997,3.8999385092521712,55.73888888888889,884.8166666666667,0.900105058495997,6.806082826419386,55.73888888888889,884.8166666666667,0.900105058495997,5.680524149001432,55.73888888888889,884.8166666666667,1.800210116991994,11.574748586263128,55.73888888888889,884.8166666666667,16.844444444444445,778.9277777777778,1.9277777777777776,109.0,19.066666666666663,929.6111111111112,19.82777777777778,660.0,13.566666666666666,659.8611111111111,4.366666666666666,364.9277777777778
1,stress_shop,1,0.89818461875841,14.511363776381252,43.37222222222222,983.4944444444444,0.89818461875841,5.352158434762257,43.37222222222222,983.4944444444444,3.598317261485556,7.186160855821946,43.37222222222222,983.4944444444444,3.603896047937472,3.977293712060338,43.37222222222222,983.4944444444444,0.9037634052103256,7.403642506177013,43.37222222222222,983.4944444444444,0.9037634052103256,3.8961003271741688,43.37222222222222,983.4944444444444,0.89818461875841,6.738999832292698,43.37222222222222,983.4944444444444,0.9037634052103256,5.5774827777598,43.37222222222222,983.4944444444444,0.89818461875841,11.618809254625983,43.37222222222222,983.4944444444444,14.955555555555556,663.3555555555556,1.7222222222222223,109.0,17.52777777777778,741.1666666666666,19.27777777777778,603.0888888888888,15.205555555555556,669.6611111111112,4.138888888888889,319.0
1,stress_shop,1,0.90413185446757,14.288975709876938,44.583333333333336,983.8111111111112,0.90413185446757,5.289383623471341,44.583333333333336,983.8111111111112,3.61652741787028,7.15399471914118,44.583333333333336,983.8111111111112,3.61652741787028,3.956059996915254,44.583333333333336,983.8111111111112,0.90413185446757,7.369725098759559,44.583333333333336,983.8111111111112,0.90413185446757,3.891029432109878,44.583333333333336,983.8111111111112,0.90413185446757,6.596384246935441,44.583333333333336,983.8111111111112,0.90413185446757,5.579374450625449,44.583333333333336,983.8111111111112,0.90413185446757,11.464167716049804,44.583333333333336,983.8111111111112,18.294444444444444,664.2277777777778,1.772222222222222,109.0,16.91111111111111,746.2277777777778,18.366666666666667,604.0,12.494444444444444,672.0,5.988888888888889,319.9111111111111
1,stress_shop,5,0.9054760286517134,14.05716117268538,39.54444444444445,1605.0,0.9054760286517134,5.166107055696624,39.54444444444445,1605.0,3.6219041146068536,7.08442118054145,39.54444444444445,1605.0,3.6219041146068536,3.903313083322212,39.54444444444445,1605.0,0.9054760286517134,7.039259283969224,39.54444444444445,1605.0,0.9054760286517134,3.805970876648509,39.54444444444445,1605.0,0.9054760286517134,6.508613493802661,39.54444444444445,1605.0,0.9054760286517134,5.564760240730844,39.54444444444445,1605.0,0.9054760286517134,11.286487500012614,39.54444444444445,1605.0,12.266666666666667,820.7722222222222,1.772222222222222,110.0,15.088888888888889,809.0,17.08888888888889,684.0,10.227777777777778,764.0,3.0,329.0
1,stress_shop,5,0.9053335705977408,14.019251882995444,39.3,1079.0,0.9053335705977408,5.247293117497099,39.3,1079.0,3.621334282390964,7.124460776330922,39.3,1079.0,3.621334282390964,3.8859398534025975,39.3,1079.0,0.9053335705977408,7.247520919244615,39.3,1079.0,0.9053335705977408,3.8046752965727375,39.3,1079.0,0.9053335705977408,6.501027296227547,39.3,1079.0,0.9053335705977408,5.564970320847351,39.3,1079.0,1.8106671411954816,11.11968716685186,39.3,1079.0,11.761111111111113,872.5444444444445,1.8611111111111112,109.0,15.927777777777775,943.0,17.333333333333332,688.0,9.405555555555557,803.0,3.0,404.0
