NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.28333333333333,18.961444799616107,51,0,5685.85,2.5220692562523603,5690,5683
s0,345.7388888888889,186.07329391902684,501,1,164.44444444444446,0.7544108976341314,165,163
s1,188.2277777777778,101.0173159279336,275,1,193.0,0.0,193,193
s2,224.8111111111111,121.44714391632314,327,1,187.0,0.0,187,187
s3,64.91666666666667,34.78950592092711,94,1,64.83888888888889,0.36763340570145997,65,64
s4,210.50555555555556,113.16003894299544,308,1,220.0,0.0,220,220
s5,78.7611111111111,41.910402300474935,114,1,170.0,0.0,170,170
s6,34.43888888888889,17.844128785086863,50,1,154.0,0.0,154,154
s7,47.61666666666667,25.608001136797505,70,1,151.0,0.0,151,151
s8,36.58888888888889,19.218564199142016,53,1,64.0,0.0,64,64
s9,41.4,21.669640821511862,61,1,162.0,0.0,162,162
