NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.27777777777778,18.8408703371614,51,0,5685.666666666667,1.224744871391589,5687,5683
s0,346.47222222222223,188.62860130000186,500,1,164.16666666666666,0.6009252125773314,165,163
s1,189.63888888888889,102.0618420310227,273,1,193.0,0.0,193,193
s2,220.75,121.14944283817404,321,1,187.0,0.0,187,187
s3,63.583333333333336,34.30044946255563,92,1,64.58333333333333,0.4930066485916347,65,64
s4,211.41666666666666,114.5996352039957,307,1,220.0,0.0,220,220
s5,78.58333333333333,41.83125824866695,113,1,170.0,0.0,170,170
s6,33.05555555555556,17.80908701328941,49,1,154.0,0.0,154,154
s7,49.19444444444444,26.22956288495488,71,1,151.0,0.0,151,151
s8,36.861111111111114,19.844048614939915,54,1,64.0,0.0,64,64
s9,42.138888888888886,22.567371699692874,61,1,162.0,0.0,162,162
