NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.21666666666667,20.13710643452916,51,0,5682.222222222223,1.6584985028484702,5684,5680
s0,343.23333333333335,199.63380642232582,500,1,164.51666666666668,0.6538348415311009,165,163
s1,186.10555555555555,107.0437863276427,271,1,193.0,0.0,193,193
s2,220.88888888888889,129.88143691198133,324,1,187.0,0.0,187,187
s3,63.983333333333334,37.49658873373239,94,1,64.60555555555555,0.48873103512193494,65,64
s4,207.4388888888889,119.40259460650523,303,1,220.0,0.0,220,220
s5,77.04444444444445,43.41502840443646,112,1,170.0,0.0,170,170
s6,33.73888888888889,19.409723762671376,49,1,154.0,0.0,154,154
s7,49.16111111111111,29.60858807262381,74,1,151.0,0.0,151,151
s8,36.233333333333334,20.141471865007503,52,1,64.0,0.0,64,64
s9,41.48888888888889,24.233009830231545,62,1,162.0,0.0,162,162
