NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.62222222222222,20.73701884594996,52,0,5685.677777777778,2.7941517408002885,5688,5681
s0,345.93888888888887,201.4090686441372,501,1,164.20555555555555,0.8075836538865131,165,163
s1,188.19444444444446,109.68941492648041,275,1,193.0,0.0,193,193
s2,223.51111111111112,129.38570627257988,323,1,187.0,0.0,187,187
s3,65.31666666666666,37.44217393379942,94,1,64.75555555555556,0.4297573245736382,65,64
s4,209.92777777777778,121.9989084903611,304,1,220.0,0.0,220,220
s5,78.59444444444445,45.374821361414156,114,1,170.0,0.0,170,170
s6,34.516666666666666,19.4469292063183,49,1,154.0,0.0,154,154
s7,49.611111111111114,28.287490146095184,71,1,151.30555555555554,0.46064233199380555,152,151
s8,36.766666666666666,20.853749995837415,54,1,64.0,0.0,64,64
s9,42.05555555555556,23.797694151189944,61,1,162.0,0.0,162,162
