NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.044444444444444,21.896935915080352,51,0,5741.472222222223,1.2798895592786972,5743,5740
s0,341.27777777777777,216.89239665879268,500,1,160.83333333333334,0.5527707983925667,161,159
s1,182.68333333333334,116.07566856724684,270,1,187.0,0.0,187,187
s2,220.16666666666666,140.34629789678576,326,1,182.0,0.0,182,182
s3,63.56111111111111,39.70154823301939,94,1,64.61111111111111,0.48749802152178456,65,64
s4,204.2,129.60582977285827,303,1,215.0,0.0,215,215
s5,77.14444444444445,48.24522109001773,116,1,167.0,0.0,167,167
s6,33.45,20.76837205410616,51,1,153.0,0.0,153,153
s7,46.827777777777776,28.985212811507786,68,1,151.0,0.0,151,151
s8,35.68888888888889,22.29057820118648,52,1,64.0,0.0,64,64
s9,40.827777777777776,25.356750263995135,60,1,159.0,0.0,159,159
