NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,62.71111111111111,40.299777899703514,102,0,2581.6944444444443,7.4670366145124225,2593,2572
s0,140.42777777777778,93.69578613526957,241,1,151.0,0.0,151,151
s1,191.0888888888889,129.0529731410447,318,1,169.79444444444445,0.404107002087074,170,169
s2,221.81666666666666,149.09379877558064,375,1,170.79444444444445,0.404107002087074,171,170
s3,92.51666666666667,61.149223216652565,155,1,64.0,0.0,64,64
s4,303.43333333333334,203.3312049068929,500,1,186.60555555555555,0.488731035121935,187,186
s5,158.70555555555555,106.57218196666427,266,1,156.0,0.0,156,156
s6,94.5,63.491687994921385,156,1,143.0,0.0,143,143
s7,124.90555555555555,83.1654106266022,207,1,144.0,0.0,144,144
s8,70.97777777777777,46.33057012810291,116,1,64.0,0.0,64,64
s9,121.7,81.43865448571975,201,1,152.0,0.0,152,152
