NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,69.18888888888888,38.33373751799797,101,0,5712.894444444444,3.474505915669837,5715,5706
s0,178.25555555555556,98.32904635978473,260,1,163.0,0.0,163,163
s1,214.62777777777777,118.82531672611577,315,1,193.0,0.0,193,193
s2,249.67777777777778,137.01786807872728,364,1,186.8,0.4000000000000001,187,186
s3,107.88333333333334,59.01556056574308,157,1,64.8,0.3999999999999999,65,64
s4,344.1722222222222,189.3752544715725,501,1,219.8,0.4000000000000001,220,219
s5,167.7111111111111,91.70935302409872,243,1,170.0,0.0,170,170
s6,94.52222222222223,51.562847903801995,137,1,154.0,0.0,154,154
s7,148.85,82.10863231110355,218,1,151.30555555555554,0.46064233199380555,152,151
s8,88.73333333333333,48.573609661580186,129,1,64.0,0.0,64,64
s9,142.26111111111112,78.76705204369604,209,1,162.0,0.0,162,162
