NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.97222222222222,22.005663552709827,53,0,5450.111111111111,1.1249142628509214,5454,5449
s0,341.8388888888889,211.18654639096502,501,1,158.91666666666666,0.2763853991962833,159,158
s1,180.0611111111111,110.6371528862047,263,1,185.0,0.0,185,185
s2,218.17222222222222,136.14480977398685,321,1,180.0,0.0,180,180
s3,64.30555555555556,39.55222949499423,95,1,64.0,0.0,64,64
s4,203.53333333333333,125.35023822164129,299,1,213.0,0.0,213,213
s5,76.80555555555556,46.838860554294996,112,1,165.0,0.0,165,165
s6,33.18888888888889,19.834814759488175,48,1,153.0,0.0,153,153
s7,47.333333333333336,28.32843094843059,69,1,150.0,0.0,150,150
s8,35.40555555555556,20.839784926972474,51,1,64.0,0.0,64,64
s9,41.78888888888889,24.91206510216126,61,1,157.0,0.0,157,157
