NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,36.19444444444444,24.022928219659516,53,0,5439.1611111111115,2.404079608796701,5442,5436
s0,343.25,227.09681917142254,500,1,158.0888888888889,0.8319247354371059,159,157
s1,185.09444444444443,122.15444219066933,270,1,185.0,0.0,185,185
s2,219.45,145.07937578366466,324,1,180.0,0.0,180,180
s3,64.05555555555556,41.87742990922998,94,1,64.0,0.0,64,64
s4,209.5611111111111,138.45360891283278,308,1,213.0,0.0,213,213
s5,77.72777777777777,50.96129583163585,115,1,165.0,0.0,165,165
s6,34.02777777777778,21.91205415482425,49,1,153.0,0.0,153,153
s7,48.888888888888886,32.003279152974464,75,1,150.0,0.0,150,150
s8,36.80555555555556,23.754320594653517,53,1,64.0,0.0,64,64
s9,41.75,27.058963394779187,61,1,157.0,0.0,157,157
