NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,62.57222222222222,43.29408871063059,100,0,2622.616666666667,8.041748704244757,2637,2613
s0,156.86111111111111,110.8608118262059,260,1,151.0,0.0,151,151
s1,188.1611111111111,133.47443217039688,313,1,170.66666666666666,0.4714045207910317,171,170
s2,220.44444444444446,155.9354290233344,365,1,170.66666666666666,0.4714045207910317,171,170
s3,95.41111111111111,66.43390942122595,156,1,64.0,0.0,64,64
s4,301.4555555555556,213.66480296176854,501,1,186.66666666666666,0.4714045207910317,187,186
s5,147.79444444444445,103.93040926088861,242,1,156.97222222222223,0.16433554953054486,157,156
s6,84.74444444444444,59.577412034187574,140,1,143.0,0.0,143,143
s7,131.12222222222223,92.47129618040374,218,1,144.60555555555555,0.48873103512193494,145,144
s8,79.66111111111111,55.829021115952145,131,1,64.0,0.0,64,64
s9,124.46111111111111,87.7002067582061,207,1,152.0,0.0,152,152
