NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,36.02777777777778,20.36402889507639,53,0,5603.444444444444,2.1271321910085166,5606,5600
s0,344.19444444444446,194.06425331209317,500,1,159.25,0.7949493345141213,160,158
s1,186.25,105.22499043055842,272,1,186.0,0.0,186,186
s2,220.55555555555554,124.1950626242723,321,1,181.16666666666666,0.37267799624996495,182,181
s3,64.30555555555556,35.55810537732137,93,1,64.0,0.0,64,64
s4,209.19444444444446,119.32397995104768,309,1,214.0,0.0,214,214
s5,78.16666666666667,43.67398157560936,114,1,165.0,0.0,165,165
s6,34.52777777777778,19.305275777349213,51,1,153.0,0.0,153,153
s7,49.19444444444444,27.600140342280508,72,1,150.0,0.0,150,150
s8,36.72222222222222,20.354648815321323,54,1,64.0,0.0,64,64
s9,41.388888888888886,23.190368903416417,61,1,157.0,0.0,157,157
