NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.86666666666667,19.761747561050026,53,0,5604.833333333333,1.4433756729740643,5606,5602
s0,342.64444444444445,187.9980384715112,501,1,158.86111111111111,0.3458305443885758,159,158
s1,185.11111111111111,100.93803868869746,272,1,186.0,0.0,186,186
s2,220.13333333333333,121.86788839650181,325,1,181.3,0.4582575694955841,182,181
s3,63.72222222222222,34.77595841886486,93,1,64.0,0.0,64,64
s4,207.26666666666668,114.82496824878,305,1,214.0,0.0,214,214
s5,78.7,42.64516385242294,115,1,165.0,0.0,165,165
s6,34.59444444444444,18.337180572760488,51,1,153.0,0.0,153,153
s7,48.45,26.191447925695986,71,1,150.0,0.0,150,150
s8,36.00555555555555,19.511107156415694,53,1,64.0,0.0,64,64
s9,41.416666666666664,22.166510024509197,60,1,157.0,0.0,157,157
