NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.65555555555555,40.063327956044546,101,0,5769.633333333333,1.7885437900395083,5772,5766
s0,177.32777777777778,103.89395397634794,262,1,159.0,0.0,159,159
s1,211.80555555555554,124.0472623739401,313,1,186.90555555555557,0.292446048627819,187,186
s2,249.31666666666666,145.47777512580936,366,1,182.0,0.0,182,182
s3,106.86111111111111,62.38186736979913,157,1,64.30555555555556,0.46064233199380555,65,64
s4,340.3722222222222,199.43829540196012,500,1,215.0,0.0,215,215
s5,166.45,96.90948096032709,244,1,166.90555555555557,0.292446048627819,167,166
s6,94.46666666666667,54.76570297387063,139,1,153.0,0.0,153,153
s7,148.00555555555556,87.27641257154205,218,1,150.90555555555557,0.292446048627819,151,150
s8,88.41111111111111,51.62383051017437,130,1,64.0,0.0,64,64
s9,141.04444444444445,83.41947695713795,208,1,157.0,0.0,157,157
