NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.21666666666667,44.68759149174783,101,0,5768.0,2.345207879911715,5771,5765
s0,176.57777777777778,116.06951727092766,262,1,159.0,0.0,159,159
s1,212.7722222222222,140.08219137173063,315,1,186.9111111111111,0.28458329944145994,187,186
s2,246.1888888888889,162.25832589111613,364,1,182.0,0.0,182,182
s3,105.5,69.43602171143672,156,1,64.60555555555555,0.48873103512193494,65,64
s4,341.10555555555555,225.133256766896,500,1,215.0,0.0,215,215
s5,166.46666666666667,109.16818828456087,245,1,166.61111111111111,0.48749802152178445,167,166
s6,93.69444444444444,61.5755269948326,138,1,153.0,0.0,153,153
s7,145.72222222222223,96.19817828926304,216,1,150.61111111111111,0.48749802152178445,151,150
s8,87.66666666666667,57.55721790821143,129,1,64.3,0.45825756949558394,65,64
s9,138.69444444444446,91.5944623036314,207,1,157.0,0.0,157,157
