NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,61.522222222222226,43.43135779026685,100,0,1029.3944444444444,7.136367907667054,1043,1020
s0,134.42222222222222,96.3552429269221,224,1,145.0,0.0,145,145
s1,181.10555555555555,129.9061839782944,300,1,160.0,0.0,160,160
s2,215.07777777777778,154.5269288130553,360,1,164.0,0.0,164,164
s3,90.79444444444445,64.86050820562045,151,1,64.0,0.0,64,64
s4,291.60555555555555,209.61357296018738,484,1,168.98888888888888,0.2979352817287093,170,168
s5,152.01666666666668,108.78554208472129,252,1,151.0,0.0,151,151
s6,91.21111111111111,65.09813010532544,151,1,141.0,0.0,141,141
s7,118.08888888888889,83.86108148392985,194,1,142.3,0.4582575694955841,143,142
s8,69.53333333333333,49.295976847338494,113,1,63.0,0.0,63,63
s9,115.13333333333334,82.21627305804827,189,1,146.3,0.4582575694955841,147,146
