NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,69.07777777777778,38.19910638215325,102,0,5697.833333333333,2.9617937507905956,5701,5692
s0,152.44444444444446,82.62803009889979,223,1,162.60555555555555,0.48873103512193494,163,162
s1,204.0388888888889,111.76524822088727,298,1,193.0,0.0,193,193
s2,239.8,131.90259032078689,353,1,186.0,0.0,186,186
s3,101.73333333333333,55.23581768703669,149,1,64.5111111111111,0.499876527964533,65,64
s4,332.81111111111113,182.76398833495278,490,1,219.0,0.0,219,219
s5,172.65555555555557,94.27008022003248,253,1,170.0,0.0,170,170
s6,103.22777777777777,57.567045989442754,153,1,153.81666666666666,0.3869395588747966,154,153
s7,134.99444444444444,72.63328722824163,198,1,151.0,0.0,151,151
s8,79.11111111111111,43.66932420524973,117,1,64.21111111111111,0.40809705938237684,65,64
s9,132.66666666666666,72.03880127326447,195,1,162.0,0.0,162,162
