Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,add_item_to_cart,344,0,12,22.589014485061472,5.128731019794941,77.83173606730998,0.0,1.918713085800605,0.0,8,12,36,44,54,63,66,69,78,78,78
GET,get_address,341,0,49,56.76736071421779,42.84474696032703,111.9557770434767,283.0,1.9019801228430415,0.0,47,49,56,63,91,96,100,110,110,110,110
GET,get_basket,341,0,4,10.251882656059525,0.9442339651286602,63.11333295889199,23020.0,1.9019801228430415,0.0,2,4,9,12,38,47,56,60,63,63,63
GET,get_card,341,0,51,59.954405442027706,43.291413923725486,112.45643300935626,17.0,1.9019801228430415,0.0,47,51,75,81,91,95,98,100,110,110,110
GET,get_cart,15919,0,49,56.04908783796432,42.285070987418294,151.36024891398847,38.20704818141843,88.79067910715067,0.0,47,49,54,59,87,96,110,120,140,150,150
GET,get_catalogue1,8134,0,6,11.818396755164883,1.6633591149002314,134.9408479873091,1643.0,45.368640232273606,0.0,4,6,14,15,33,47,55,61,100,130,130
GET,get_catalogue2,3074,0,52,55.68174582113201,41.90134396776557,136.22082397341728,22.0,17.145709377183312,0.0,47,52,59,61,73,83,93,97,120,140,140
GET,get_catalogue3,3070,0,8,18.827565087017632,1.9070850685238838,136.96430390700698,1927.0,17.12339875990656,0.0,4,8,30,43,55,60,65,67,130,140,140
GET,get_category,3076,0,15,21.42981122055918,0.7947459816932678,100.15640314668417,11518.0,17.156864685821688,0.0,3,15,39,41,46,49,53,57,91,100,100
GET,get_customer,7790,0,53,63.14881863024693,42.805613949894905,130.30879897996783,174.7168164313222,43.449927146473,0.0,48,53,83,87,93,97,100,100,110,130,130
GET,get_customer_orders,987,0,5,17.069110563336263,0.9043880272656679,96.29172109998763,6368.0,5.505144813038364,0.0,2,5,36,39,44,48,53,58,96,96,96
GET,get_detail,3407,0,4,11.717623764007195,0.9271830786019564,95.37979401648045,10364.0,19.00306826547285,0.0,2,4,10,14,44,52,58,60,82,95,95
GET,get_index,7793,0,5,14.63640789010432,0.7755099795758724,93.28202507458627,8688.0,43.46666010943056,0.0,2,5,29,35,44,49,54,58,84,93,93
GET,get_item,5069,0,49,56.078932593374695,41.77548293955624,144.0697859507054,286.0,28.273129743962986,0.0,46,49,57,61,86,95,100,110,140,140,140
GET,get_orders,1327,0,52,57.48511673324652,42.853696970269084,140.87485405616462,2.0,7.401547281562218,0.0,48,52,59,62,85,94,100,110,130,140,140
GET,get_related,3396,0,52,58.469018982479284,42.761363089084625,137.94949115253985,760.0,18.941714067961787,0.0,48,52,62,67,90,97,100,110,130,140,140
GET,get_tags,3070,0,52,65.16023134427442,42.80585702508688,128.98023682646453,107.0,17.12339875990656,0.0,47,52,88,90,94,97,100,100,110,130,130
GET,login,991,0,78,74.13139292645135,46.69626499526203,193.41033091768622,13.0,5.527455430315115,0.0,52,78,93,95,99,100,110,120,190,190,190
,Aggregated,68470,0,47,41.3276334587736,0.7755099795758724,193.41033091768622,2605.142383525632,381.901991234789,0.0,10,47,53,56,83,93,99,100,130,150,190
