NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.8,20.09875618042072,52,0,5678.688888888889,1.1845716004291211,5680,5676
s0,342.8388888888889,195.0905819211194,501,1,160.2,0.6000000000000001,161,159
s1,184.43333333333334,105.72816822188662,270,1,186.9,0.30000000000000004,187,186
s2,222.01111111111112,127.26442240420745,326,1,181.9,0.30000000000000004,182,181
s3,64.2388888888889,35.65597408085104,94,1,64.0,0.0,64,64
s4,206.49444444444444,119.1443800708583,303,1,214.3,0.4582575694955841,215,214
s5,77.95,44.52019204810329,114,1,165.0,0.0,165,165
s6,34.111111111111114,19.032687930939847,50,1,153.0,0.0,153,153
s7,48.12777777777778,27.04338706505931,70,1,150.0,0.0,150,150
s8,36.19444444444444,20.163800684015186,53,1,64.0,0.0,64,64
s9,42.166666666666664,23.33035695302486,61,1,157.0,0.0,157,157
