NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.1,37.63097128695989,99,0,5682.172222222222,3.5462508458551536,5688,5677
s0,161.78333333333333,89.56712411494645,238,1,163.0,0.0,163,163
s1,214.6888888888889,119.1503386897265,315,1,193.8,0.4000000000000001,194,193
s2,253.44444444444446,140.98156783472015,374,1,187.0,0.0,187,187
s3,104.0111111111111,57.15981386417956,152,1,64.8,0.3999999999999999,65,64
s4,344.2944444444444,189.860144352574,501,1,220.0,0.0,220,220
s5,176.7,97.37458600682214,257,1,170.0,0.0,170,170
s6,107.40555555555555,58.76201505717997,156,1,154.0,0.0,154,154
s7,139.27777777777777,76.68753741685626,205,1,151.3,0.45825756949558405,152,151
s8,79.5,43.82065722921097,116,1,64.0,0.0,64,64
s9,134.76666666666668,73.88287277095341,199,1,162.0,0.0,162,162
