NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.083333333333336,22.40210183591412,51,0,3789.4333333333334,4.2296571965113205,3797,3784
s0,324.3277777777778,214.5861347533784,500,1,154.4,0.9165151389911679,155,153
s1,172.7111111111111,114.46340943185918,269,1,175.7,0.4582575694955841,176,175
s2,207.45555555555555,137.1899057763128,323,1,175.0,0.0,175,175
s3,60.727777777777774,39.57957253089521,93,1,64.0,0.0,64,64
s4,193.88888888888889,128.53118466776365,302,1,198.7,0.4582575694955841,199,198
s5,73.50555555555556,48.10180144723412,113,1,160.0,0.0,160,160
s6,31.67222222222222,20.277198621866315,48,1,147.0,0.0,147,147
s7,44.233333333333334,28.875422074837275,69,1,149.0,0.0,149,149
s8,34.03888888888889,21.855170730386003,53,1,64.0,0.0,64,64
s9,37.53888888888889,24.226102517942845,58,1,156.0,0.0,156,156
