Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,admin_create_contact,21,0,11,12.682073332446938,9.925517995725386,17.595516997971572,260.0,0.11754122743581083,0.0,11,11,15,15,16,17,18,18,18,18,18
POST,admin_create_user,21,0,2900.0,2662.576722760735,1322.462941003323,3604.487443997641,235.0,0.11754122743581083,0.0,2100,2900,3100,3200,3300,3300,3600,3600,3600,3600,3600
POST,admin_login,21,0,1500.0,1481.9506216673678,638.8867490022676,2240.444930001104,341.0,0.11754122743581083,0.0,1000,1500,1900,1900,2000,2100,2200,2200,2200,2200,2200
GET,cancel_order,3,0,420.0,516.4484869989489,213.68786600214662,916.677481996885,52.0,0.016791603919401547,0.0,210,420,920,920,920,920,920,920,920,920,920
GET,collect_ticket,47,0,200.0,287.7309469788204,11.873064999235794,1096.584448001522,40.0,0.26306846140395757,0.0,110,200,320,390,850,900,1100,1100,1100,1100,1100
PUT,create_consign,9,0,19,19.435200111830554,17.032569005095866,22.366969998984132,391.0,0.05037481175820464,0.0,18,19,21,22,22,22,22,22,22,22,22
GET,enter_station,47,0,200.0,292.3577254038351,11.073346002376638,998.4042049982236,41.0,0.26306846140395757,0.0,190,200,300,300,800,890,1000,1000,1000,1000,1000
GET,get_assurance_types,65,0,2,2.7023884923367474,1.5860079947742634,5.586627004959155,108.0,0.3638180849203669,0.0,2,2,3,4,4,4,5,6,6,6,6
GET,get_food_types,65,0,6200.0,4913.187339877074,16.255613998509943,10812.21750700206,1020.0,0.3638180849203669,0.0,1000,6200,7500,7900,8200,8700,9500,11000,11000,11000,11000
POST,get_order_information,154,0,96,154.58228765603596,3.2622420039842837,966.9740489989636,898.1233766233767,0.8619690011959461,0.0,75,96,180,180,210,790,810,960,970,970,970
POST,get_trip_information,229,0,12000.0,11896.706810244554,1748.9131900001667,21498.08139700326,514.2751091703057,1.2817590991809849,0.0,10000,12000,14000,14000,15000,16000,17000,18000,21000,21000,21000
GET,home,79,0,1,1.0217636069533402,0.6529149977723137,1.9723229997907765,18119.0,0.4421789032109074,0.0,1,1,1,1,1,1,2,2,2,2,2
POST,login,21,0,1100.0,1129.980099333417,295.83727499993984,2076.5525740062003,412.0,0.11754122743581083,0.0,760,1100,1400,1400,2000,2100,2100,2100,2100,2100,2100
POST,pay_order,48,0,300.0,504.8844506864043,36.500239999440964,1088.9652499972726,60.0,0.26866566271042475,0.0,270,300,900,900,1000,1000,1100,1100,1100,1100,1100
POST,preserve_ticket,60,0,17000.0,19622.89037828268,5910.382870999456,45811.097309000615,46.0,0.3358320783880309,0.0,15000,17000,23000,26000,36000,39000,41000,46000,46000,46000,46000
GET,query_contacts,68,0,3,4.2860452651760115,2.3546520023955964,59.051367999927606,246.0,0.3806096888397684,0.0,3,3,4,4,5,5,12,59,59,59,59
,Aggregated,958,0,300.0,4603.01025119509,0.6529149977723137,45811.097309000615,1896.5125260960333,5.362118851595561,0.0,9,300,9900,12000,14000,16000,20000,27000,46000,46000,46000
