NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,66.2611111111111,36.9179817506755,98,0,5463.25,4.610224144948559,5471,5458
s0,144.6,81.39250579752414,217,1,158.0,0.0,158,158
s1,195.37222222222223,110.09440547677231,294,1,185.30555555555554,0.4606423319938055,186,185
s2,229.3111111111111,126.73788738481257,339,1,180.0,0.0,180,180
s3,95.79444444444445,52.799799791520904,141,1,64.0,0.0,64,64
s4,316.9277777777778,177.99666134682772,471,1,213.21666666666667,0.41197356981027583,214,213
s5,163.8,91.98275200637707,245,1,165.0,0.0,165,165
s6,98.92222222222222,55.0795843964345,146,1,153.0,0.0,153,153
s7,125.88333333333334,69.24644194629947,185,1,150.0,0.0,150,150
s8,75.55,42.065593620756935,112,1,64.0,0.0,64,64
s9,123.46111111111111,68.72953140866247,185,1,157.0,0.0,157,157
