NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,66.91666666666667,37.893839282336586,99,0,5486.85,4.032472359897006,5491,5480
s0,146.88333333333333,83.30628060890061,219,1,158.0,0.0,158,158
s1,195.33333333333334,110.92830517450848,293,1,185.60555555555555,0.488731035121935,186,185
s2,231.48888888888888,131.42752497474663,346,1,180.0,0.0,180,180
s3,97.55555555555556,54.652358109358644,144,1,64.0,0.0,64,64
s4,314.69444444444446,179.26963234258866,476,1,213.7888888888889,0.40809705938237684,214,213
s5,164.60555555555555,92.65758332113774,244,1,165.0,0.0,165,165
s6,97.85,55.20350985218241,146,1,153.0,0.0,153,153
s7,129.17777777777778,73.12122017243811,194,1,150.0,0.0,150,150
s8,74.94444444444444,42.349041996539796,111,1,64.0,0.0,64,64
s9,126.28333333333333,71.22197499523742,187,1,157.0,0.0,157,157
