NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.15555555555555,39.0626024936927,100,0,5678.35,2.6256745165131696,5682,5675
s0,157.16666666666666,91.05294552560554,235,1,163.7722222222222,0.419398452224606,164,163
s1,216.26666666666668,124.65938481406931,319,1,193.7722222222222,0.419398452224606,194,193
s2,249.42777777777778,144.4800267070987,372,1,188.0,0.0,188,188
s3,102.10555555555555,58.78439865041879,152,1,64.77222222222223,0.41939845222460587,65,64
s4,344.34444444444443,196.09397753294556,501,1,220.7722222222222,0.419398452224606,221,220
s5,177.15,101.9074457534875,262,1,171.60555555555555,0.488731035121935,172,171
s6,107.25,62.05927945655401,160,1,155.0,0.0,155,155
s7,137.8388888888889,80.2426987948221,206,1,152.7722222222222,0.419398452224606,153,152
s8,78.66666666666667,44.57640133025047,115,1,64.0,0.0,64,64
s9,133.2,77.64315810166406,199,1,162.0,0.0,162,162
