NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.93333333333334,46.25155853229885,103,0,5571.916666666667,3.297937065634954,5580,5568
s0,170.51111111111112,114.34385223180944,255,1,158.0,0.0,158,158
s1,202.97222222222223,136.05062091228135,302,1,186.0,0.0,186,186
s2,237.86666666666667,158.82986704857078,354,1,181.60555555555555,0.48873103512193494,182,181
s3,103.30555555555556,68.60442949922096,153,1,64.0,0.0,64,64
s4,330.06666666666666,221.75588680649122,491,1,214.0,0.0,214,214
s5,164.4,110.08928699519818,244,1,165.0,0.0,165,165
s6,92.08333333333333,60.86358836684614,136,1,153.0,0.0,153,153
s7,140.98333333333332,94.63094836726982,211,1,150.0,0.0,150,150
s8,86.96111111111111,57.99170092817773,129,1,64.0,0.0,64,64
s9,134.72222222222223,90.29273722211398,201,1,157.0,0.0,157,157
