NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,69.21666666666667,39.30143833952589,103,0,5586.5,3.2015621187164243,5589,5580
s0,172.6,97.27610189558379,257,1,158.25,0.4330127018922193,159,158
s1,206.07222222222222,116.20336725641127,307,1,186.0,0.0,186,186
s2,237.98888888888888,133.80092961348248,352,1,181.3,0.45825756949558405,182,181
s3,103.43888888888888,58.013328342994576,153,1,64.30555555555556,0.46064233199380555,65,64
s4,332.81111111111113,187.25359479975833,493,1,214.0,0.0,214,214
s5,166.2,93.26446268541947,246,1,165.0,0.0,165,165
s6,92.19444444444444,51.321329464703965,136,1,153.0,0.0,153,153
s7,141.65,80.01267087155634,211,1,150.55555555555554,0.49690399499995325,151,150
s8,86.85,48.21024268762811,128,1,64.0,0.0,64,64
s9,135.5,76.21515597307402,201,1,157.0,0.0,157,157
