NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,60.5,39.041644432579936,97,0,211.86111111111111,7.476454811152801,223,202
s0,128.57222222222222,83.37898953010722,210,1,136.0,0.0,136,136
s1,173.2722222222222,114.72115132672089,285,1,151.0,0.0,151,151
s2,202.7111111111111,132.99997865032782,329,1,154.8,0.4000000000000001,155,154
s3,87.00555555555556,56.776706610900284,141,1,63.0,0.0,63,63
s4,279.47777777777776,184.22294631944547,456,1,153.8,0.4000000000000001,154,153
s5,146.38333333333333,96.10620716455081,239,1,142.19444444444446,0.39577241246597245,143,142
s6,86.72777777777777,56.53974320536303,142,1,138.3,0.45825756949558405,139,138
s7,112.25,73.43832446345709,187,1,140.0,0.0,140,140
s8,67.1,43.410712963507066,108,1,63.0,0.0,63,63
s9,110.58888888888889,72.26008494696924,180,1,138.8,0.4000000000000001,139,138
