NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,60.85,42.36343745889057,98,0,231.01111111111112,6.937009353131369,240,222
s0,126.75555555555556,91.06918140880117,204,1,136.3,0.4582575694955841,137,136
s1,171.19444444444446,122.57102690196598,277,1,151.58333333333334,0.4930066485916347,152,151
s2,203.3111111111111,147.84869476329467,331,1,155.0,0.0,155,155
s3,87.24444444444444,62.560781309257095,142,1,63.0,0.0,63,63
s4,277.81111111111113,200.04132320011863,457,1,154.58333333333334,0.4930066485916347,155,154
s5,145.13333333333333,103.63308137634216,237,1,143.58333333333334,0.4930066485916347,144,143
s6,87.87222222222222,61.88744537514639,141,1,138.0,0.0,138,138
s7,112.32777777777778,80.28178363707808,187,1,140.88888888888889,0.3142696805273544,141,140
s8,67.66111111111111,47.853615199421675,110,1,63.0,0.0,63,63
s9,109.7611111111111,77.98777424762658,179,1,138.58333333333334,0.4930066485916347,139,138
