NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,66.23333333333333,39.27143434553359,99,0,5708.4,2.107130750570548,5711,5706
s0,156.45555555555555,90.6461571301792,230,1,161.60555555555555,0.48873103512193494,162,161
s1,215.13888888888889,128.40174643537495,321,1,190.0,0.0,190,190
s2,245.97222222222223,145.11839727751635,367,1,185.0,0.0,185,185
s3,101.10555555555555,59.51456378458247,151,1,64.30555555555556,0.46064233199380555,65,64
s4,340.6777777777778,200.80088688260193,501,1,217.90555555555557,0.292446048627819,218,217
s5,175.82222222222222,102.68534221675867,258,1,168.0,0.0,168,168
s6,104.43333333333334,61.60150611434396,156,1,153.0,0.0,153,153
s7,135.31666666666666,81.12510743016342,202,1,151.0,0.0,151,151
s8,77.51666666666667,45.21006217892453,115,1,64.0,0.0,64,64
s9,130.76111111111112,78.04630846767897,194,1,161.3,0.4582575694955841,162,161
