NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,66.32222222222222,38.17644060522078,98,0,5707.877777777778,2.931923061662119,5712,5703
s0,155.37777777777777,89.48178930533268,232,1,161.60555555555555,0.488731035121935,162,161
s1,211.0,121.36354935115861,315,1,190.0,0.0,190,190
s2,247.92222222222222,142.68264924321295,370,1,185.30555555555554,0.4606423319938055,186,185
s3,102.33333333333333,58.69128271444292,153,1,64.77777777777777,0.41573970964154905,65,64
s4,339.6111111111111,194.36167285898526,500,1,217.77777777777777,0.41573970964154905,218,217
s5,175.10555555555555,100.92133885260576,261,1,168.0,0.0,168,168
s6,103.58888888888889,59.47583906174644,155,1,153.0,0.0,153,153
s7,137.95555555555555,77.89407495811376,201,1,151.0,0.0,151,151
s8,78.43888888888888,44.54949356101828,116,1,64.0,0.0,64,64
s9,132.98888888888888,75.55711517998148,195,1,161.0,0.0,161,161
