NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,61.172222222222224,43.001916049760126,100,0,4208.094444444445,7.53635427792969,4222,4199
s0,158.58333333333334,112.30023622217166,265,1,154.0,0.0,154,154
s1,190.82222222222222,135.6280516525314,318,1,178.0,0.0,178,178
s2,224.95,160.51342190331346,380,1,175.9111111111111,0.28458329944145994,176,175
s3,96.18888888888888,67.58104508159803,161,1,64.0,0.0,64,64
s4,302.5388888888889,214.56621262157148,501,1,200.61111111111111,0.4874980215217845,201,200
s5,149.27777777777777,105.05723601687879,246,1,160.0,0.0,160,160
s6,84.39444444444445,59.53491013423434,141,1,150.05,0.21794494717703367,151,150
s7,131.53333333333333,93.54674410867186,222,1,149.30555555555554,0.46064233199380555,150,149
s8,78.13888888888889,54.77547747029473,129,1,64.0,0.0,64,64
s9,124.2611111111111,88.13205772456145,209,1,156.0,0.0,156,156
