NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,61.19444444444444,40.22010238428626,98,0,4249.372222222222,7.53143822442932,4260,4240
s0,156.21666666666667,107.55403164094885,258,1,154.2277777777778,0.419398452224606,155,154
s1,190.41666666666666,133.37757078642903,317,1,178.2277777777778,0.419398452224606,179,178
s2,219.49444444444444,153.37780142229124,364,1,175.60555555555555,0.48873103512193494,176,175
s3,94.73333333333333,64.98278404487009,156,1,64.0,0.0,64,64
s4,303.7,212.18783345580079,501,1,201.2277777777778,0.419398452224606,202,201
s5,149.11111111111111,102.56130355867323,244,1,160.0,0.0,160,160
s6,83.92777777777778,58.17120617964753,139,1,151.0,0.0,151,151
s7,130.82777777777778,91.50014150296013,218,1,149.0,0.0,149,149
s8,78.11666666666666,53.318568268683116,128,1,64.0,0.0,64,64
s9,123.58333333333333,85.8598260085718,206,1,156.0,0.0,156,156
