NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,66.56111111111112,38.47974415035193,99,0,5719.644444444444,2.526794680623001,5722,5714
s0,156.01666666666668,89.90213660790643,231,1,160.89444444444445,0.30726792908944073,161,160
s1,216.32777777777778,126.03534912235956,323,1,188.3,0.4582575694955841,189,188
s2,247.75,144.00203991610675,367,1,184.89444444444445,0.30726792908944073,185,184
s3,101.31111111111112,57.818998116621465,149,1,64.89444444444445,0.30726792908944073,65,64
s4,339.77222222222224,196.1378435510075,500,1,217.60555555555555,0.48873103512193494,218,217
s5,173.4611111111111,100.86076012056802,257,1,168.0,0.0,168,168
s6,105.97222222222223,62.2246316497785,160,1,153.2888888888889,0.4532461789860253,154,153
s7,136.15555555555557,79.73217824011572,204,1,151.0,0.0,151,151
s8,78.22222222222223,44.44154157186664,115,1,64.0,0.0,64,64
s9,132.34444444444443,76.59346666526115,196,1,161.0,0.0,161,161
