NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,68.38888888888889,37.97314678220927,100,0,5708.211111111111,1.4062909801984986,5710,5706
s0,151.07222222222222,83.04684290979371,221,1,162.30555555555554,0.4606423319938055,163,162
s1,200.78333333333333,112.245775718584,300,1,193.0,0.0,193,193
s2,241.11666666666667,133.24031234327444,355,1,186.0,0.0,186,186
s3,101.91111111111111,55.878567635432944,149,1,64.49444444444444,0.4999691348498116,65,64
s4,325.9555555555556,180.01783313581345,479,1,219.0,0.0,219,219
s5,170.9111111111111,94.05709193468547,250,1,170.0,0.0,170,170
s6,102.52222222222223,56.08906167432446,150,1,153.8,0.4000000000000001,154,153
s7,129.75,70.81445826948054,189,1,151.0,0.0,151,151
s8,76.47222222222223,41.73094116620525,111,1,64.0,0.0,64,64
s9,129.09444444444443,70.56979974325044,189,1,162.0,0.0,162,162
