NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,63.18333333333333,43.02925038725273,102,0,1878.2277777777779,7.369479519956734,1888,1869
s0,159.48888888888888,113.32017025955406,259,1,148.56666666666666,0.49553562491061687,149,148
s1,190.70555555555555,136.48344210612436,312,1,166.30555555555554,0.4606423319938055,167,166
s2,222.25555555555556,158.24022252477832,364,1,168.0,0.0,168,168
s3,95.97777777777777,67.79363748870993,157,1,64.0,0.0,64,64
s4,304.45,218.31043836701897,499,1,181.86666666666667,0.339934634239519,182,181
s5,149.25555555555556,105.56431016326927,242,1,155.0,0.0,155,155
s6,84.31666666666666,59.92397730087311,138,1,141.0,0.0,141,141
s7,130.63333333333333,93.37772158758688,215,1,143.0,0.0,143,143
s8,79.21666666666667,55.49507235381855,129,1,64.0,0.0,64,64
s9,124.97222222222223,89.01850185685842,205,1,149.0,0.0,149,149
