NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,63.06111111111111,40.995956967173264,102,0,1919.75,7.675990706959808,1933,1910
s0,158.17222222222222,105.09756475429845,260,1,148.13333333333333,0.33993463423951903,149,148
s1,188.82777777777778,126.01731938091135,312,1,166.73888888888888,0.4392403655920436,167,166
s2,219.6,146.06587554935615,361,1,168.13333333333333,0.33993463423951903,169,168
s3,95.12222222222222,62.56273789436894,156,1,64.0,0.0,64,64
s4,303.43333333333334,201.90991115401496,499,1,181.73888888888888,0.4392403655920436,182,181
s5,149.17222222222222,98.03110790603128,245,1,155.0,0.0,155,155
s6,84.22777777777777,55.58185460857164,138,1,141.0,0.0,141,141
s7,131.2,87.7608112998051,217,1,143.73888888888888,0.4392403655920436,144,143
s8,79.68333333333334,52.16336251516853,130,1,64.0,0.0,64,64
s9,125.61111111111111,83.63946363136967,207,1,150.73888888888888,0.4392403655920436,151,150
