NUSER,LOAD_0,LOAD_1,LOAD_2,SR,RES_TIME_get_customer,RES_TIME_login,RES_TIME_get_catalogue2,RES_TIME_get_address,RES_TIME_get_card,RES_TIME_get_catalogue3,RES_TIME_get_tags,RES_TIME_get_related,RES_TIME_get_cart,RES_TIME_add_item_to_cart,RES_TIME_get_catalogue1,RES_TIME_get_orders,RES_TIME_get_item,CPU_get_customer,CPU_login,CPU_get_catalogue2,CPU_get_address,CPU_get_card,CPU_get_catalogue3,CPU_get_tags,CPU_get_related,CPU_get_cart,CPU_add_item_to_cart,CPU_get_catalogue1,CPU_get_orders,CPU_get_item,MEM_get_customer,MEM_login,MEM_get_catalogue2,MEM_get_address,MEM_get_card,MEM_get_catalogue3,MEM_get_tags,MEM_get_related,MEM_get_cart,MEM_add_item_to_cart,MEM_get_catalogue1,MEM_get_orders,MEM_get_item
1,0,1,0,10,45.97204722589034,49.857086969591606,0.0,0.0,0.0,0.0,0.0,0.0,46.85248103992661,0.0,3.528637977739747,51.50766858615067,45.30232684968846,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,9.922222222222222,9.922222222222222,1.5,12.411111111111111,1.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,339.18888888888887,339.18888888888887,6.0,357.68888888888887,6.0
1,0,1,0,10,45.1646443358023,49.00425431284265,0.0,0.0,0.0,0.0,0.0,0.0,46.38968210455102,0.0,3.435445436425924,47.08896403680052,44.84419060485271,1.4833333333333334,1.4833333333333334,1.4833333333333334,1.4833333333333334,1.4833333333333334,1.4833333333333334,1.4833333333333334,1.4833333333333334,7.344444444444444,7.344444444444444,1.4833333333333334,4.783333333333333,1.4833333333333334,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,341.51666666666665,341.51666666666665,6.0,358.1777777777778,6.0
1,0,1,0,10,45.41243299297378,49.63099978334894,0.0,0.0,0.0,0.0,0.0,0.0,46.86695501192812,0.0,3.3807533587035445,47.11679762704758,44.74653428411303,1.7222222222222223,1.7222222222222223,1.7222222222222223,1.7222222222222223,1.7222222222222223,1.7222222222222223,1.7222222222222223,1.7222222222222223,7.283333333333333,7.283333333333333,1.7222222222222223,4.272222222222222,1.7222222222222223,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,340.8277777777778,340.8277777777778,6.0,357.3833333333333,6.0
1,0,1,0,10,45.46929908952843,49.30633564159073,0.0,0.0,0.0,0.0,0.0,0.0,46.3303842215694,0.0,3.372309179389076,47.14044396987718,44.82531010466688,1.5722222222222222,1.5722222222222222,1.5722222222222222,1.5722222222222222,1.5722222222222222,1.5722222222222222,1.5722222222222222,1.5722222222222222,6.933333333333334,6.933333333333334,1.5722222222222222,6.133333333333334,1.5722222222222222,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,339.1166666666667,339.1166666666667,6.0,357.7333333333333,6.0
1,0,1,0,10,45.52288102221705,48.74902804468588,0.0,0.0,0.0,0.0,0.0,0.0,46.54828336058936,0.0,3.438717832027782,46.99890576131423,44.76542578359202,1.6444444444444444,1.6444444444444444,1.6444444444444444,1.6444444444444444,1.6444444444444444,1.6444444444444444,1.6444444444444444,1.6444444444444444,7.711111111111111,7.711111111111111,1.6444444444444444,4.272222222222222,1.6444444444444444,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,339.3388888888889,339.3388888888889,6.0,357.3388888888889,6.0
1,0,0,1,1,45.54916919213084,49.87017763651002,46.90342182907683,45.56974072377335,45.96633271060119,3.6057400920741967,44.69108492094165,45.59439956573155,47.5066270130875,15.109268355421303,3.512743107498582,47.90065780920677,45.27700687625072,2.188888888888889,2.188888888888889,2.5,2.188888888888889,2.188888888888889,2.5,2.5,2.5,19.788888888888888,19.788888888888888,2.5,4.977777777777778,2.5,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,372.0,372.0,6.0,352.7,6.0
1,0,0,1,1,45.51231791684385,49.23317923382822,46.78523042859123,45.15080264933534,45.93343749351712,3.7430073506430896,44.58492481828287,45.75229859081257,46.53188224532022,7.3351625583849716,3.5757265715104736,47.68527205843301,45.33011284153648,2.161111111111111,2.161111111111111,2.466666666666667,2.161111111111111,2.161111111111111,2.466666666666667,2.466666666666667,2.466666666666667,6.888888888888889,6.888888888888889,2.466666666666667,3.7,2.466666666666667,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,373.53333333333336,373.53333333333336,7.0,355.1166666666667,7.0
1,0,0,1,1,45.52106661001896,49.60957727272724,46.977762610261486,45.10612538148818,45.952724868416944,3.7580240130102847,44.53569580512628,45.611891999992864,47.14653895501443,11.552326118410411,3.523482944628314,48.03335203941491,45.30902086875945,2.3222222222222224,2.3222222222222224,2.3222222222222224,2.3222222222222224,2.3222222222222224,2.3222222222222224,2.3222222222222224,2.3222222222222224,7.9222222222222225,7.9222222222222225,2.3222222222222224,4.022222222222222,2.3222222222222224,7.0,7.0,6.661111111111111,7.0,7.0,6.661111111111111,6.661111111111111,6.661111111111111,374.3833333333333,374.3833333333333,6.661111111111111,354.0444444444444,6.661111111111111
1,0,0,1,1,45.70893361879557,48.84490816868209,46.974259688346585,45.62854926323206,45.83155072369711,3.702301116875304,44.94562323381686,45.46281121565104,46.93638905662656,7.690908974010116,3.514047967427528,47.89968480268296,45.44928481676958,2.338888888888889,2.338888888888889,2.338888888888889,2.338888888888889,2.338888888888889,2.338888888888889,2.338888888888889,2.338888888888889,9.0,9.0,2.338888888888889,4.477777777777778,2.338888888888889,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,373.30555555555554,373.30555555555554,6.0,353.0,6.0
1,0,0,1,1,45.83673713254525,48.89235764943356,46.637207701265154,45.14064879216463,46.11213081835712,3.5638525582785348,44.80705811674144,44.95728348700306,46.54112150503042,7.29648851958771,3.50522148380753,47.81837832471464,45.45605196626521,2.188888888888889,2.188888888888889,2.4944444444444445,2.188888888888889,2.188888888888889,2.4944444444444445,2.4944444444444445,2.4944444444444445,6.416666666666667,6.416666666666667,2.4944444444444445,4.405555555555556,2.4944444444444445,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,375.0,375.0,6.0,353.27777777777777,6.0
1,0,0,1,5,48.44668190761665,52.80003928381218,46.90898863512032,48.68339079738124,48.52062964877208,4.839984337859032,47.377886972999725,48.41075385811441,49.15891712048451,28.271051256745743,4.979106766888214,49.188983472622695,47.50281771661772,3.083333333333333,3.083333333333333,3.7777777777777777,3.083333333333333,3.083333333333333,3.7777777777777777,3.7777777777777777,3.7777777777777777,22.23333333333333,22.23333333333333,3.7777777777777777,6.672222222222223,3.7777777777777777,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,359.3888888888889,359.3888888888889,6.0,362.0,6.0
1,0,0,1,5,48.465955937833336,53.649163266648735,46.63734669332674,48.20251310807303,48.49532616210765,4.822114866704699,47.46277182668564,48.50743720946927,48.455558630799885,10.33451491888922,4.880098725769976,49.11444974323491,47.452814778380095,2.9944444444444445,2.9944444444444445,3.761111111111111,2.9944444444444445,2.9944444444444445,3.761111111111111,3.761111111111111,3.761111111111111,10.055555555555555,10.055555555555555,3.761111111111111,5.233333333333333,3.761111111111111,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,360.5388888888889,360.5388888888889,7.0,364.0,7.0
1,0,0,1,5,48.40765292974047,52.83808562166627,46.37650368926729,48.60211564872205,48.75824924316918,4.835050108180734,47.33048337837661,48.50938002700664,49.00005470270597,10.462921905363563,4.974149432443384,49.51258059462496,47.576721518925225,3.0166666666666666,3.0166666666666666,3.688888888888889,3.0166666666666666,3.0166666666666666,3.688888888888889,3.688888888888889,3.688888888888889,11.766666666666667,11.766666666666667,3.688888888888889,4.688888888888889,3.688888888888889,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,360.0888888888889,360.0888888888889,7.0,363.6722222222222,7.0
1,0,0,1,5,48.417112913478846,52.43144736490452,46.0855127027227,48.48604740537495,48.507172391903104,5.022362418937544,47.006301500005065,48.55071057434272,48.99791878679517,15.861825554074548,4.916635398625953,49.527240797260674,47.583264913521056,3.055555555555556,3.055555555555556,3.838888888888889,3.055555555555556,3.055555555555556,3.838888888888889,3.838888888888889,3.838888888888889,12.8,12.8,3.838888888888889,5.083333333333333,3.838888888888889,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,359.4,359.4,6.0,362.1833333333333,6.0
1,0,0,1,5,48.33871017202792,55.88724158670326,46.621924146723664,48.854540783837805,48.29058689189903,4.783278226702048,46.91502586661954,48.24902846977794,47.95434500745387,10.574452391935935,4.91992427426744,48.74705558784847,47.42922142854805,3.033333333333333,3.033333333333333,3.611111111111111,3.033333333333333,3.033333333333333,3.611111111111111,3.611111111111111,3.611111111111111,8.338888888888889,8.338888888888889,3.611111111111111,5.033333333333333,3.611111111111111,7.0,7.0,6.5777777777777775,7.0,7.0,6.5777777777777775,6.5777777777777775,6.5777777777777775,360.27222222222224,360.27222222222224,6.5777777777777775,363.0,6.5777777777777775
1,0,0,1,10,45.45115075857724,50.546518558343,46.740068130304,45.109931474144105,46.02878280332477,3.556827466682434,44.48975411670089,45.153546611848135,47.38073439833432,14.890768855318465,3.4853421340386324,47.78209024344075,45.50743771251291,2.4277777777777776,2.4277777777777776,2.4277777777777776,2.4277777777777776,2.4277777777777776,2.4277777777777776,2.4277777777777776,2.4277777777777776,18.711111111111112,18.711111111111112,2.4277777777777776,4.861111111111111,2.4277777777777776,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,342.7333333333333,342.7333333333333,6.0,359.0,6.0
1,0,0,1,10,45.41984651692804,49.11568937611512,46.89252068717244,44.97711970123112,45.79828157072264,3.5867311558217514,44.62172854491419,45.48074572019025,46.38785499442973,7.257917895346166,3.427099166035444,47.65494688309717,45.170390399856274,2.3944444444444444,2.3944444444444444,2.3944444444444444,2.3944444444444444,2.3944444444444444,2.3944444444444444,2.3944444444444444,2.3944444444444444,6.5777777777777775,6.5777777777777775,2.3944444444444444,4.172222222222223,2.3944444444444444,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,345.0888888888889,345.0888888888889,6.0,362.23333333333335,6.0
1,0,0,1,10,45.40988682355738,48.9364269224688,46.40886989647414,44.875471362868296,45.69021290846248,3.4890265068698483,44.23166092204735,45.08476757133371,46.452416089314845,7.561811429105227,3.4751058507003134,47.77890760457225,45.23738522287428,2.25,2.25,2.555555555555556,2.25,2.25,2.555555555555556,2.555555555555556,2.555555555555556,7.133333333333334,7.133333333333334,2.555555555555556,4.177777777777778,2.555555555555556,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,343.77777777777777,343.77777777777777,6.0,361.77777777777777,6.0
1,0,0,1,10,45.3835597423146,48.57189985738263,46.86462223267503,44.98148523365577,46.05164503876737,3.599080728259627,44.41510338953079,45.477664753168746,47.031365883186886,7.633984648107019,3.4774416722561377,48.03300592146498,45.33881143034554,2.25,2.25,2.2666666666666666,2.25,2.25,2.2666666666666666,2.2666666666666666,2.2666666666666666,8.044444444444444,8.044444444444444,2.2666666666666666,4.822222222222222,2.2666666666666666,6.322222222222222,6.322222222222222,6.0,6.322222222222222,6.322222222222222,6.0,6.0,6.0,343.01666666666665,343.01666666666665,6.0,359.3222222222222,6.0
1,0,0,1,10,45.426204121692784,48.62745781825982,46.748430883344085,45.03562033793272,45.47120854481541,3.551184376830223,44.6414551945243,45.13319222664373,46.55302171745743,7.329054545518918,3.457707801966795,47.89628959113472,45.27780145244951,2.411111111111111,2.411111111111111,2.411111111111111,2.411111111111111,2.411111111111111,2.411111111111111,2.411111111111111,2.411111111111111,6.533333333333333,6.533333333333333,2.411111111111111,3.988888888888889,2.411111111111111,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,343.9111111111111,343.9111111111111,6.0,360.0888888888889,6.0
4,1,0,0,1,45.08605878671256,49.39035090225153,46.68040515425373,0.0,0.0,3.461057438040526,44.82212708540382,45.38943554848692,46.1608552708099,0.0,3.1996067227975886,47.1293860151436,46.21731393953885,2.811111111111111,2.811111111111111,4.933333333333334,2.811111111111111,2.811111111111111,4.933333333333334,4.933333333333334,4.933333333333334,12.3,12.3,4.933333333333334,3.188888888888889,4.933333333333334,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,375.4333333333333,375.4333333333333,7.0,356.0,7.0
4,1,0,0,1,45.24458937251992,48.85830172942153,46.705738195634176,0.0,0.0,3.450408099148969,44.82014948481959,45.001869865006405,45.67999789032164,0.0,3.1510933255679947,46.98312369931189,46.33424065527027,2.7777777777777777,2.7777777777777777,5.166666666666667,2.7777777777777777,2.7777777777777777,5.166666666666667,5.166666666666667,5.166666666666667,8.25,8.25,5.166666666666667,2.977777777777778,5.166666666666667,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,373.0,373.0,7.0,357.0,7.0
4,1,0,0,1,45.43650816079298,48.95986159842571,46.61788581549793,0.0,0.0,3.6021776032454405,44.77717091456415,45.36106314956661,45.835009335136526,0.0,3.1784880010391143,47.27424158334709,46.23740774745003,2.55,2.55,4.716666666666667,2.55,2.55,4.716666666666667,4.716666666666667,4.716666666666667,8.5,8.5,4.716666666666667,3.4444444444444446,4.716666666666667,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,373.6166666666667,373.6166666666667,7.0,357.0,7.0
4,1,0,0,1,45.22215365381746,48.94866040905816,46.522976077114144,0.0,0.0,3.477112650096177,45.009196504140185,45.45022840222082,45.85975864792035,0.0,3.167769370308545,47.50325522721169,45.99991861622116,3.0277777777777777,3.0277777777777777,5.055555555555555,3.0277777777777777,3.0277777777777777,5.055555555555555,5.055555555555555,5.055555555555555,9.011111111111113,9.011111111111113,5.055555555555555,5.438888888888889,5.055555555555555,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,374.27777777777777,374.27777777777777,7.0,356.26666666666665,7.0
