NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,66.98333333333333,40.822988485519886,100,0,5742.477777777778,1.7933691308557125,5745,5740
s0,175.7,106.38159301934395,261,1,160.04444444444445,0.7514594852849296,161,159
s1,214.65,130.021642429251,319,1,187.0,0.0,187,187
s2,247.44444444444446,149.58874074616946,365,1,182.0,0.0,182,182
s3,105.31666666666666,63.34679462205558,156,1,64.43333333333334,0.49553562491061687,65,64
s4,340.1388888888889,205.91694020995965,501,1,215.73888888888888,0.4392403655920436,216,215
s5,164.9777777777778,99.62267454726668,243,1,167.0,0.0,167,167
s6,93.08888888888889,56.00469116153365,137,1,153.0,0.0,153,153
s7,146.33333333333334,88.76911374771947,218,1,151.0,0.0,151,151
s8,86.57222222222222,52.254508636475634,129,1,64.0,0.0,64,64
s9,138.7722222222222,84.36539776179671,209,1,160.0,0.0,160,160
