NUSER,LOAD,SR,REQ/s_addToCart,RES_TIME_addToCart,CPU_addToCart,MEM_addToCart,REQ/s_buy,RES_TIME_buy,CPU_buy,MEM_buy,REQ/s_category,RES_TIME_category,CPU_category,MEM_category,REQ/s_home,RES_TIME_home,CPU_home,MEM_home,REQ/s_login,RES_TIME_login,CPU_login,MEM_login,REQ/s_login_page,RES_TIME_login_page,CPU_login_page,MEM_login_page,REQ/s_logout,RES_TIME_logout,CPU_logout,MEM_logout,REQ/s_profile,RES_TIME_profile,CPU_profile,MEM_profile,REQ/s_view_product,RES_TIME_view_product,CPU_view_product,MEM_view_product,CPU_teastore-auth,MEM_teastore-auth,CPU_teastore-db,MEM_teastore-db,CPU_teastore-image,MEM_teastore-image,CPU_teastore-persistence,MEM_teastore-persistence,CPU_teastore-recommender,MEM_teastore-recommender,CPU_teastore-registry,MEM_teastore-registry
2,normal,1,1.566959327818419,34.05586131672918,478.77222222222224,848.8833333333333,0.0,0.0,478.77222222222224,848.8833333333333,7.857102109950721,15.377363132718612,478.77222222222224,848.8833333333333,9.42406143776914,8.125449489939895,478.77222222222224,848.8833333333333,1.5725356955330754,14.800884751770086,478.77222222222224,848.8833333333333,1.5725356955330754,9.335027762407654,478.77222222222224,848.8833333333333,1.566959327818419,11.189927103206024,478.77222222222224,848.8833333333333,1.5725356955330754,8.225563663116533,478.77222222222224,848.8833333333333,4.71203071888457,22.99071658106593,478.77222222222224,848.8833333333333,124.9,762.2111111111111,3.411111111111111,159.0,173.64444444444445,998.9666666666667,194.01666666666668,933.6666666666666,65.74444444444444,708.7333333333333,13.2,332.8722222222222
2,normal,1,1.7498321516631368,16.233254833863636,107.82777777777778,923.0222222222222,0.0,0.0,107.82777777777778,923.0222222222222,8.749160758315684,7.767534272841534,107.82777777777778,923.0222222222222,10.49899290997882,4.233939757723536,107.82777777777778,923.0222222222222,1.7498321516631368,8.79355387859361,107.82777777777778,923.0222222222222,1.7498321516631368,4.387066693289888,107.82777777777778,923.0222222222222,1.7498321516631368,7.580346319490711,107.82777777777778,923.0222222222222,1.7498321516631368,6.284511859430364,107.82777777777778,923.0222222222222,5.24949645498941,12.213555085196049,107.82777777777778,923.0222222222222,42.94444444444444,795.6,3.25,159.0,45.92777777777778,1027.8277777777778,53.483333333333334,1020.6777777777778,29.772222222222222,720.9888888888889,8.022222222222222,334.0388888888889
2,normal,1,1.7555853764622853,15.303208789147972,91.4,944.6888888888889,0.0,0.0,91.4,944.6888888888889,8.777926882311426,7.63590865942319,91.4,944.6888888888889,10.533512258773712,4.223478321089911,91.4,944.6888888888889,1.7555853764622853,8.501994616612132,91.4,944.6888888888889,1.7555853764622853,4.290566920126831,91.4,944.6888888888889,1.7555853764622853,7.555881290734749,91.4,944.6888888888889,1.7555853764622853,6.264245057501159,91.4,944.6888888888889,5.266756129386856,11.678700820014749,91.4,944.6888888888889,27.155555555555555,820.1944444444445,3.0833333333333335,159.0,34.5,1040.6944444444443,47.47222222222222,1024.7555555555555,23.183333333333334,730.7555555555556,6.1,342.1222222222222
2,normal,5,1.759948659015844,14.937189331318615,74.37777777777778,1710.911111111111,0.0,0.0,74.37777777777778,1710.911111111111,8.79974329507922,7.567727912110232,74.37777777777778,1710.911111111111,10.559691954095063,4.461573400267935,74.37777777777778,1710.911111111111,1.759948659015844,8.623020184670493,74.37777777777778,1710.911111111111,1.759948659015844,4.737229121193271,74.37777777777778,1710.911111111111,1.759948659015844,7.618650401289727,74.37777777777778,1710.911111111111,1.759948659015844,6.727687200503743,74.37777777777778,1710.911111111111,5.279845977047532,11.150082452353086,74.37777777777778,1710.911111111111,15.677777777777777,916.0,3.1,160.0,27.27777777777778,1158.0,34.272222222222226,1071.0,9.872222222222222,867.0,3.1777777777777776,408.0
2,normal,5,1.7592482804165537,14.961885366284632,74.42222222222222,1710.9555555555555,0.0,0.0,74.42222222222222,1710.9555555555555,8.796241402082769,7.671690330422442,74.42222222222222,1710.9555555555555,10.555489682499324,4.481380389187644,74.42222222222222,1710.9555555555555,1.7592482804165537,8.55718811791428,74.42222222222222,1710.9555555555555,1.7592482804165537,4.545969053895092,74.42222222222222,1710.9555555555555,1.7592482804165537,7.521379541552508,74.42222222222222,1710.9555555555555,1.7592482804165537,6.69433509550116,74.42222222222222,1710.9555555555555,5.277744841249661,11.209303450041476,74.42222222222222,1710.9555555555555,16.205555555555556,917.3222222222222,3.2333333333333334,160.0,26.733333333333334,1158.0,33.983333333333334,1071.0,10.238888888888889,867.0,3.0,408.0
2,normal,5,1.7583774625383175,15.053488576294784,73.84444444444445,1710.6888888888889,0.0,0.0,73.84444444444445,1710.6888888888889,8.791887312691589,7.6956255790348544,73.84444444444445,1710.6888888888889,10.550264775229904,4.552395219689292,73.84444444444445,1710.6888888888889,1.7583774625383175,8.561903506251026,73.84444444444445,1710.6888888888889,1.7583774625383175,4.57074717519535,73.84444444444445,1710.6888888888889,1.7583774625383175,7.639842987356034,73.84444444444445,1710.6888888888889,1.7583774625383175,6.654435032183397,73.84444444444445,1710.6888888888889,5.275132387614953,11.158799013874797,73.84444444444445,1710.6888888888889,16.705555555555556,918.0,3.066666666666667,159.94444444444446,27.022222222222222,1158.6888888888889,33.99444444444445,1071.0,9.811111111111112,867.0,3.0,408.0
2,normal,10,1.7575142327789284,14.895120993679964,75.48333333333333,1713.8,0.0,0.0,75.48333333333333,1713.8,8.787571163894642,7.762804951638897,75.48333333333333,1713.8,10.54508539667357,4.577448148127263,75.48333333333333,1713.8,1.7575142327789284,8.543467569846369,75.48333333333333,1713.8,1.7575142327789284,4.52668592968702,75.48333333333333,1713.8,1.7575142327789284,7.756357534382949,75.48333333333333,1713.8,1.7575142327789284,6.661143098942265,75.48333333333333,1713.8,5.272542698336785,11.19936936724147,75.48333333333333,1713.8,16.25,970.0,3.0833333333333335,150.0,26.4,1213.0,34.016666666666666,1072.0,10.283333333333333,862.0,3.0,406.0
2,normal,10,1.759558652766905,14.794422907743286,76.38333333333334,1713.85,0.0,0.0,76.38333333333334,1713.85,8.797793263834524,7.627644829947359,76.38333333333334,1713.85,10.557351916601428,4.4496013450587935,76.38333333333334,1713.85,1.759558652766905,8.505634121216053,76.38333333333334,1713.85,1.759558652766905,4.495634436277394,76.38333333333334,1713.85,1.759558652766905,7.607241474358204,76.38333333333334,1713.85,1.759558652766905,6.745812468626314,76.38333333333334,1713.85,5.278675958300714,11.329093068913382,76.38333333333334,1713.85,16.533333333333335,970.5333333333333,3.2333333333333334,150.0,27.483333333333334,1213.5333333333333,34.43333333333333,1072.0,10.233333333333333,862.0,3.0,406.0
2,normal,10,1.7571439632057095,14.945097487204068,76.55,1713.6333333333334,0.0,0.0,76.55,1713.6333333333334,8.785719816028548,7.792989539464855,76.55,1713.6333333333334,10.542863779234256,4.511399335977315,76.55,1713.6333333333334,1.7571439632057095,8.681590430279838,76.55,1713.6333333333334,1.7571439632057095,4.56412018813967,76.55,1713.6333333333334,1.7571439632057095,7.671577408032975,76.55,1713.6333333333334,1.7571439632057095,6.690530831147739,76.55,1713.6333333333334,5.271431889617128,11.310050884697237,76.55,1713.6333333333334,16.016666666666666,970.9,3.066666666666667,150.0,26.933333333333334,1213.6833333333334,33.833333333333336,1072.0,10.066666666666666,862.0,3.0,406.0
2,stress_cart,1,5.021160357597028,15.226551628765698,115.15555555555555,964.2611111111111,0.0,0.0,115.15555555555555,964.2611111111111,8.368600595995046,7.344243103680919,115.15555555555555,964.2611111111111,8.368600595995046,3.996065288292751,115.15555555555555,964.2611111111111,1.6737201191990092,7.942941177265901,115.15555555555555,964.2611111111111,1.6737201191990092,3.9728738461600495,115.15555555555555,964.2611111111111,1.6737201191990092,7.057138936455928,115.15555555555555,964.2611111111111,1.6737201191990092,5.916088709026794,115.15555555555555,964.2611111111111,10.042320715194055,11.489641620401075,115.15555555555555,964.2611111111111,30.344444444444445,820.1388888888889,3.2333333333333334,159.0,40.56111111111111,1042.4277777777777,61.00555555555555,1027.111111111111,30.755555555555556,736.9444444444445,6.155555555555556,360.8666666666667
