Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,add_item_to_cart,385,0,7,6.883651463998264,4.1969550075009465,16.29058801336214,0.0,2.149131686043233,0.0,6,7,7,8,8,9,11,12,16,16,16
GET,get_address,385,0,44,45.80322278742134,43.18023700034246,53.78120602108538,283.0,2.149131686043233,0.0,44,44,48,48,48,51,52,53,54,54,54
GET,get_basket,385,0,2,2.362739682868849,0.8361319778487086,48.04228100692853,23020.0,2.149131686043233,0.0,1,2,2,2,3,3,5,44,48,48,48
GET,get_card,385,0,44,45.81921094160696,42.750763008370996,56.34912598179653,17.0,2.149131686043233,0.0,44,44,48,48,48,51,52,52,56,56,56
GET,get_cart,4751,0,46,46.26912444285624,42.13846201309934,78.94142501754686,205.54030730372554,26.520843221795847,0.0,44,46,48,48,49,51,52,52,60,79,79
GET,get_catalogue1,2318,0,3,3.126732361447902,1.6240039840340614,36.7252390133217,1643.0,12.93944739804731,0.0,3,3,3,3,4,4,5,7,10,37,37
GET,get_catalogue2,506,0,46,46.520553882649764,42.21774195320904,78.64654902368784,22.0,2.824573073085392,0.0,46,46,47,49,50,50,51,51,79,79,79
GET,get_catalogue3,506,0,3,3.4292533450986338,1.7282880144193769,29.69236404169351,1927.0,2.824573073085392,0.0,3,3,4,4,4,5,5,8,30,30,30
GET,get_category,506,0,2,2.7260704310205965,0.922549981623888,47.86290100309998,11518.0,2.824573073085392,0.0,1,2,2,2,2,3,44,44,48,48,48
GET,get_customer,2433,0,44,45.7025524073543,42.582020978443325,56.52042001020163,355.86189889025894,13.581395823748537,0.0,44,44,48,48,48,51,52,52,56,57,57
GET,get_customer_orders,652,0,2,1.927860712909648,0.9180430206470191,44.04742899350822,6368.0,3.639568465714774,0.0,1,2,2,2,2,3,4,6,44,44,44
GET,get_detail,891,0,2,2.246748716985926,0.886527996044606,51.31693196017295,10364.0,4.973704759128625,0.0,1,2,2,2,2,3,4,44,51,51,51
GET,get_index,1933,0,2,1.9867418378635382,0.7819979800842702,48.22573601268232,8688.0,10.790315712004077,0.0,1,2,2,2,2,3,4,6,48,48,48
GET,get_item,2311,0,45,45.77869884257718,41.94254701724276,60.476913989987224,286.0,12.900372276482887,0.0,44,45,48,48,49,50,51,52,57,60,60
GET,get_orders,1036,0,46,46.90473612566914,42.47158800717443,55.95736799295992,2.0,5.783117991534518,0.0,46,46,48,48,50,51,52,52,54,56,56
GET,get_related,891,0,44,45.870453505238515,42.753675021231174,59.66438096947968,760.0,4.973704759128625,0.0,44,44,48,48,48,49,52,52,60,60,60
GET,get_tags,506,0,44,45.364452632380605,42.82675904687494,76.22755999909714,107.0,2.824573073085392,0.0,44,44,48,48,48,49,51,52,76,76,76
GET,login,653,0,48,49.24585409822573,44.489202031400055,60.25617499835789,13.0,3.645150625938263,0.0,48,48,52,52,52,52,53,56,60,60,60
,Aggregated,21433,0,44,30.850780444567743,0.7819979800842702,78.94142501754686,2474.0485699622077,119.64244007003796,0.0,3,44,47,48,48,50,52,52,57,76,79
