Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1707941221,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1707941222,10,,Aggregated,0.000000,0.000000,7,44,48,51,53,56,59,59,59,59,59,175,0,44,31.288967644795775,1.628685975447297,59.14047302212566,2690.634285714286
1707941223,20,,Aggregated,0.000000,0.000000,5,44,48,49,52,53,57,59,65,65,65,515,0,44,30.44243522815732,1.2762979604303837,64.57502790726721,2694.7029126213592
1707941224,30,,Aggregated,138.000000,0.000000,4,44,48,48,51,52,56,57,65,65,65,886,0,44,30.126167065122335,1.1343660298734903,64.57502790726721,2650.6185101580136
1707941225,40,,Aggregated,169.000000,0.000000,7,44,50,52,64,85,100,110,110,120,120,1350,0,44,36.84720480633486,1.1343660298734903,115.24146003648639,2674.1111111111113
1707941226,50,,Aggregated,231.333333,0.000000,12,46,52,56,71,87,100,110,110,120,120,1866,0,46,39.68816948842481,1.1343660298734903,115.24146003648639,2649.247052518757
1707941227,50,,Aggregated,269.500000,0.000000,20,46,56,60,76,91,100,110,110,120,120,2372,0,46,41.668929986229315,1.0519600473344326,124.44963795132935,2665.3553962900505
1707941228,50,,Aggregated,319.400000,0.000000,21,46,57,62,76,92,100,110,120,120,120,2828,0,46,42.39137170471111,1.0519600473344326,124.44963795132935,2635.016973125884
1707941229,50,,Aggregated,342.833333,0.000000,23,47,61,65,81,96,110,110,130,140,140,3320,0,47,44.58763099542723,1.0519600473344326,135.75694302562624,2668.139156626506
1707941230,50,,Aggregated,367.285714,0.000000,24,48,62,66,82,96,110,110,130,140,140,3774,0,48,45.287685933683036,1.0244810255244374,135.75694302562624,2636.7795442501324
1707941231,50,,Aggregated,377.750000,0.000000,24,48,62,67,83,96,110,110,120,140,140,4262,0,48,45.467185603400296,1.0244810255244374,135.75694302562624,2631.133974659784
1707941232,50,,Aggregated,391.111111,0.000000,24,48,63,67,84,96,100,110,120,140,140,4746,0,48,45.872959722549915,1.0244810255244374,135.75694302562624,2628.1289506953226
1707941233,50,,Aggregated,397.900000,0.000000,25,48,64,69,86,96,110,110,120,140,140,5224,0,48,46.626490074829206,1.0244810255244374,135.75694302562624,2621.7727794793263
1707941234,50,,Aggregated,432.700000,0.000000,25,48,64,70,87,97,110,110,130,140,140,5689,0,48,47.02069271138302,1.0244810255244374,135.75694302562624,2615.8978730884164
1707941235,50,,Aggregated,460.600000,0.000000,25,48,64,69,86,97,110,110,130,140,140,6153,0,48,46.755095511200665,1.0244810255244374,135.75694302562624,2620.4770030879245
1707941236,50,,Aggregated,472.900000,0.000000,27,48,65,72,90,99,110,120,140,140,140,6649,0,48,48.18954714342805,1.0244810255244374,141.24304905999452,2620.0166942397354
1707941237,50,,Aggregated,480.200000,0.000000,26,48,65,71,88,99,110,110,140,140,140,7088,0,48,47.752762514997734,1.0244810255244374,141.24304905999452,2610.3377539503385
1707941238,50,,Aggregated,474.900000,0.000000,26,48,66,72,89,99,110,110,140,140,140,7579,0,48,48.16776155021365,1.0244810255244374,141.24304905999452,2611.287241060826
1707941239,50,,Aggregated,477.700000,0.000000,27,48,66,72,89,99,110,110,140,140,140,8042,0,48,48.28130116387037,1.0244810255244374,141.24304905999452,2608.632429743845
1707941240,50,,Aggregated,471.200000,0.000000,27,48,67,73,91,100,110,110,140,140,140,8526,0,48,48.72843391552719,1.0244810255244374,141.24304905999452,2614.709242317617
1707941241,50,,Aggregated,476.100000,0.000000,27,48,66,73,90,100,110,110,140,140,140,8965,0,48,48.610478669988815,1.0244810255244374,141.24304905999452,2604.713998884551
1707941242,50,,Aggregated,472.000000,0.000000,27,48,67,73,91,100,110,120,140,140,140,9489,0,48,48.873375905266926,1.0244810255244374,141.24304905999452,2624.90251870587
1707941243,50,,Aggregated,476.300000,0.000000,27,49,67,74,92,100,110,120,140,180,180,9901,0,49,49.386195199701525,0.8577069966122508,176.22190399561077,2608.136248863751
1707941244,50,,Aggregated,469.100000,0.000000,27,49,67,73,92,100,110,120,140,170,180,10396,0,49,49.22861361212263,0.8577069966122508,176.22190399561077,2613.4334359368986
1707941245,50,,Aggregated,471.400000,0.000000,27,49,67,73,91,100,110,120,140,170,180,10865,0,49,49.146612932371106,0.8577069966122508,176.22190399561077,2609.1662218131614
1707941246,50,,Aggregated,465.300000,0.000000,27,49,68,74,92,100,110,120,140,170,180,11388,0,49,49.386452229376715,0.8577069966122508,176.22190399561077,2613.4107832806462
1707941247,50,,Aggregated,472.300000,0.000000,27,49,68,74,92,100,110,120,140,170,180,11790,0,49,49.43587216474566,0.8577069966122508,176.22190399561077,2601.9136556403732
1707941248,50,,Aggregated,471.200000,0.000000,27,49,68,74,92,100,110,120,140,170,180,12285,0,49,49.54990377892445,0.8577069966122508,176.22190399561077,2616.083760683761
1707941249,50,,Aggregated,475.800000,0.000000,28,49,69,76,94,100,110,120,140,170,180,12726,0,49,50.20535521038688,0.8577069966122508,176.22190399561077,2606.192519251925
1707941250,50,,Aggregated,469.000000,0.000000,27,49,68,75,93,100,110,120,140,170,180,13205,0,49,49.8363594865389,0.8577069966122508,176.22190399561077,2612.1095039757665
