NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.43333333333333,22.352255665443103,52,0,5702.383333333333,2.470436308742963,5705,5699
s0,346.0888888888889,217.65865959976284,500,1,163.0222222222222,0.7670691375152536,164,162
s1,188.49444444444444,118.24971210781125,272,1,193.0,0.0,193,193
s2,223.92777777777778,140.78940263763369,326,1,186.71666666666667,0.45061686115319244,187,186
s3,64.59444444444445,40.136253662053356,94,1,64.10555555555555,0.3072679290894407,65,64
s4,212.25,133.39235672756266,309,1,219.30555555555554,0.46064233199380555,220,219
s5,78.31666666666666,48.747931580050995,114,1,170.0,0.0,170,170
s6,34.483333333333334,21.148542108933494,50,1,154.0,0.0,154,154
s7,47.08888888888889,29.1548145231031,70,1,151.0,0.0,151,151
s8,37.044444444444444,22.792499307696776,54,1,64.0,0.0,64,64
s9,40.638888888888886,25.127621784466786,61,1,162.0,0.0,162,162
