NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,61.90555555555556,39.387913716184315,99,0,4167.538888888889,7.411975211993755,4179,4158
s0,139.36111111111111,93.59105868314612,231,1,154.0,0.0,154,154
s1,192.5888888888889,130.33681959910592,320,1,177.7888888888889,0.40809705938237684,178,177
s2,222.30555555555554,149.23412244680884,371,1,176.09444444444443,0.7125636207246668,177,175
s3,92.13888888888889,60.430930627810206,151,1,64.0,0.0,64,64
s4,303.2944444444444,203.40626280160004,501,1,200.48333333333332,0.49972214501883166,201,200
s5,158.26666666666668,105.15906470147445,260,1,160.0,0.0,160,160
s6,96.21111111111111,63.03676078191631,158,1,150.0,0.0,150,150
s7,122.82222222222222,81.62598684484655,205,1,149.30555555555554,0.46064233199380555,150,149
s8,70.58888888888889,46.29660281380012,116,1,64.0,0.0,64,64
s9,120.53333333333333,79.40328848493759,199,1,156.0,0.0,156,156
