NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.95,18.8739311691491,51,0,5680.305555555556,2.746911846302685,5684,5677
s0,346.77222222222224,186.9128385863183,500,1,165.42222222222222,0.788497555520452,166,164
s1,186.88333333333333,100.38593720680643,275,1,194.0,0.0,194,194
s2,223.46666666666667,120.54415511891621,325,1,188.0,0.0,188,188
s3,64.31666666666666,34.23926839171655,93,1,64.81111111111112,0.3914203323068564,65,64
s4,208.24444444444444,112.29572180542974,310,1,220.0,0.0,220,220
s5,76.87222222222222,41.08338817515685,113,1,171.8111111111111,0.39142033230685647,172,171
s6,33.01111111111111,17.11172076835994,48,1,155.0,0.0,155,155
s7,47.705555555555556,25.35584465216435,69,1,152.30555555555554,0.46064233199380555,153,152
s8,36.15,19.36562676496684,53,1,64.0,0.0,64,64
s9,41.827777777777776,22.44099189616962,61,1,162.0,0.0,162,162
