NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.0,21.85177338341216,51,0,5679.983333333334,1.372244714165646,5682,5678
s0,345.6166666666667,214.84661906165113,501,1,164.72222222222223,0.44790320823880836,165,164
s1,186.7722222222222,115.82020695675764,273,1,194.0,0.0,194,194
s2,218.6888888888889,136.18028446343914,322,1,188.0,0.0,188,188
s3,63.05,38.91161994400473,93,1,64.72222222222223,0.44790320823880836,65,64
s4,207.87777777777777,129.73861138439327,309,1,220.0,0.0,220,220
s5,77.23333333333333,47.7899454790324,115,1,171.72222222222223,0.44790320823880836,172,171
s6,34.06666666666667,20.69932902830964,51,1,155.0,0.0,155,155
s7,47.294444444444444,28.96256150853723,71,1,152.0,0.0,152,152
s8,36.227777777777774,22.124102130069108,54,1,64.0,0.0,64,64
s9,40.56666666666667,24.699100298503907,60,1,162.0,0.0,162,162
