NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,61.111111111111114,40.42467465530989,100,0,96.25,7.372527834241568,109,87
s0,142.75,94.73042893741517,233,1,114.0,0.0,114,114
s1,172.14444444444445,115.04854638234835,282,1,141.72222222222223,0.44790320823880836,142,141
s2,199.83333333333334,132.93220912262845,327,1,141.0,0.0,141,141
s3,88.25555555555556,58.17608540955852,143,1,63.0,0.0,63,63
s4,275.8222222222222,183.93269166118458,453,1,145.0,0.0,145,145
s5,141.0,93.61178700712142,231,1,136.42222222222222,0.49391357268650815,137,136
s6,79.04444444444445,52.409479870028406,129,1,132.42222222222222,0.49391357268650815,133,132
s7,118.60555555555555,79.12925412276228,195,1,135.8388888888889,0.6070318396270393,137,135
s8,74.46666666666667,49.14721649176979,121,1,63.0,0.0,63,63
s9,114.02777777777777,75.86409123891336,187,1,137.0,0.0,137,137
