NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,61.416666666666664,41.41079770623438,99,0,55.583333333333336,7.410109460879928,66,46
s0,142.52777777777777,98.20315850066216,231,1,112.86111111111111,0.3458305443885758,113,112
s1,171.38888888888889,119.22976832285211,278,1,139.55555555555554,0.49690399499995325,140,139
s2,201.05555555555554,140.4138613853198,327,1,138.55555555555554,0.49690399499995325,139,138
s3,87.83333333333333,60.51101828042009,143,1,63.0,0.0,63,63
s4,275.6111111111111,191.74422746312885,448,1,142.80555555555554,0.8103306747674901,144,142
s5,141.36111111111111,97.73807195702472,230,1,133.80555555555554,0.8103306747674901,135,133
s6,79.13888888888889,54.508486993503936,129,1,130.86111111111111,0.3458305443885758,131,130
s7,118.86111111111111,82.9079652981337,195,1,133.25,0.4330127018922193,134,133
s8,74.69444444444444,51.69236965207644,121,1,62.55555555555556,0.49690399499995325,63,62
s9,114.41666666666667,79.53104739659852,187,1,135.11111111111111,0.6136311676215145,136,134
