NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.333333333333336,20.17974782355375,51,0,2483.3888888888887,4.467647764003993,2489,2477
s0,325.3611111111111,209.48019699269614,501,1,151.19444444444446,0.6155144390600095,152,150
s1,174.75,112.69880582035168,269,1,169.0,0.0,169,169
s2,206.30555555555554,132.82294385225862,321,1,170.88888888888889,0.3142696805273544,171,170
s3,61.083333333333336,37.673579749090884,93,1,64.0,0.0,64,64
s4,194.30555555555554,125.6352346730726,302,1,186.0,0.0,186,186
s5,73.36111111111111,46.222380809022816,113,1,155.0,0.0,155,155
s6,32.361111111111114,19.936221610394618,49,1,142.88888888888889,0.3142696805273544,143,142
s7,44.666666666666664,27.938424357067017,68,1,144.0,0.0,144,144
s8,34.416666666666664,21.08498017283604,52,1,64.0,0.0,64,64
s9,39.111111111111114,24.43901454843802,60,1,152.27777777777777,0.44790320823880836,153,152
