NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.75,20.06984332552477,52,0,5711.916666666667,1.3819269959814167,5713,5710
s0,346.27777777777777,196.2126979568503,501,1,163.61111111111111,0.48749802152178456,164,163
s1,189.52777777777777,106.33816240630932,277,1,193.0,0.0,193,193
s2,221.61111111111111,125.84343839729715,326,1,186.91666666666666,0.2763853991962833,187,186
s3,64.25,35.960916284210555,94,1,64.61111111111111,0.48749802152178456,65,64
s4,212.44444444444446,118.56958679855575,306,1,219.61111111111111,0.48749802152178456,220,219
s5,79.22222222222223,43.69726098148431,114,1,170.0,0.0,170,170
s6,33.69444444444444,18.81609748835709,49,1,154.0,0.0,154,154
s7,48.05555555555556,26.667650444816346,70,1,151.0,0.0,151,151
s8,37.05555555555556,19.741305321646518,53,1,64.0,0.0,64,64
s9,41.638888888888886,22.764681194265453,60,1,162.0,0.0,162,162
