NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,61.611111111111114,43.643936690868564,99,0,3406.5444444444443,7.682102014294309,3421,3397
s0,158.42777777777778,115.42963371468426,262,1,152.9111111111111,0.28458329944145994,153,152
s1,190.4611111111111,139.89048748093748,317,1,174.3,0.4582575694955841,175,174
s2,222.79444444444445,163.26409067051193,370,1,174.0,0.0,174,174
s3,95.87222222222222,69.04917978075525,157,1,64.30555555555556,0.46064233199380555,65,64
s4,302.39444444444445,221.86553728734543,500,1,197.0,0.0,197,197
s5,148.94444444444446,108.3430622412089,244,1,160.0,0.0,160,160
s6,84.9,61.54646844277727,140,1,147.0,0.0,147,147
s7,131.59444444444443,95.84053290186559,218,1,149.0,0.0,149,149
s8,78.18333333333334,56.14826355284729,128,1,64.0,0.0,64,64
s9,124.57222222222222,90.81128359623082,206,1,156.0,0.0,156,156
