NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,67.78888888888889,39.3394047417103,101,0,5746.455555555555,2.8988929347103487,5750,5742
s0,156.79444444444445,90.2797317737254,237,1,159.7722222222222,0.419398452224606,160,159
s1,212.23333333333332,123.60088546967974,322,1,187.16666666666666,0.37267799624996495,188,187
s2,251.8111111111111,146.1989811823784,375,1,182.30555555555554,0.4606423319938055,183,182
s3,102.27222222222223,58.918383337136206,152,1,64.30555555555556,0.46064233199380555,65,64
s4,338.93888888888887,195.61547211838527,500,1,215.7722222222222,0.419398452224606,216,215
s5,175.15555555555557,100.50670636674627,258,1,167.0,0.0,167,167
s6,105.90555555555555,60.524072090938624,161,1,153.0,0.0,153,153
s7,137.97222222222223,80.09525097279526,206,1,151.0,0.0,151,151
s8,77.79444444444445,44.57711136922952,116,1,64.0,0.0,64,64
s9,134.6611111111111,77.10045135254028,198,1,160.0,0.0,160,160
