NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,34.46111111111111,22.304798658806057,51,0,5702.127777777778,2.792908789447453,5706,5698
s0,342.68333333333334,221.18239017205286,500,1,162.4111111111111,0.9115852424874964,163,161
s1,184.99444444444444,119.07833543149569,270,1,190.0,0.0,190,190
s2,215.8111111111111,139.1754603564583,318,1,185.0,0.0,185,185
s3,61.75555555555555,39.36518797988088,91,1,64.40555555555555,0.4909992331089533,65,64
s4,204.13888888888889,131.47343474333468,298,1,217.0,0.0,217,217
s5,75.67222222222222,48.28351807070349,109,1,168.0,0.0,168,168
s6,33.638888888888886,21.222044065569825,50,1,153.0,0.0,153,153
s7,46.95,29.72620897457326,68,1,151.0,0.0,151,151
s8,35.455555555555556,22.355541749498716,52,1,64.0,0.0,64,64
s9,40.8,25.773241938103165,60,1,161.0,0.0,161,161
