NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,36.05555555555556,19.229526550542648,53,0,5711.0,2.23606797749979,5713,5708
s0,346.6388888888889,185.87184246406892,501,1,163.13888888888889,0.6730023021992066,164,162
s1,186.07222222222222,98.90584920100956,268,1,193.0,0.0,193,193
s2,220.75555555555556,116.9944738591539,318,1,186.0,0.0,186,186
s3,64.00555555555556,33.55451571236513,92,1,64.0,0.0,64,64
s4,209.1611111111111,111.95347068655545,304,1,219.0,0.0,219,219
s5,77.6,41.386471219469776,112,1,170.0,0.0,170,170
s6,33.78888888888889,17.292897992749925,49,1,153.83333333333334,0.3726779962499649,154,153
s7,48.45,26.0214174607508,72,1,151.0,0.0,151,151
s8,36.67777777777778,18.919905906377355,53,1,64.0,0.0,64,64
s9,42.75555555555555,22.811211235370457,63,1,162.0,0.0,162,162
