NAME,CPU(cores) AVG,CPU(cores) STD,CPU(cores) MAX,CPU(cores) MIN,MEMORY(bytes) AVG,MEMORY(bytes) STD,MEMORY(bytes) MAX,MEMORY(bytes) MIN
gw-nginx,35.94444444444444,21.184302947182957,52,0,5712.138888888889,2.43986313115417,5716,5709
s0,346.05555555555554,203.39001183337456,501,1,163.05555555555554,0.7432826755699807,164,162
s1,185.13888888888889,108.86259248800697,273,1,193.0,0.0,193,193
s2,223.97222222222223,131.39729536179604,327,1,186.0,0.0,186,186
s3,65.27777777777777,37.90969614397345,95,1,64.30555555555556,0.46064233199380555,65,64
s4,208.66666666666666,123.10699953021897,306,1,219.0,0.0,219,219
s5,79.47222222222223,46.50895141505982,116,1,170.0,0.0,170,170
s6,34.111111111111114,19.47331190484068,49,1,153.75,0.4330127018922193,154,153
s7,47.30555555555556,27.321968617502694,69,1,151.0,0.0,151,151
s8,36.80555555555556,21.08161316361362,53,1,64.0,0.0,64,64
s9,41.27777777777778,23.749398952758447,60,1,162.0,0.0,162,162
